,ItemLink,Price,Name,Image,Condition,Brand,Display Max. Resolution,Model,Rear Camera Resolution,MPN,Front Camera Resolution,Screen Size,Height,Internet Connectivity,Width,Storage Capacity,Depth,Type,Weight,UPC,Battery Technology,Display Size,Battery Run Time,Operating System,Input Method,Supported File Types,Platform,Exterior Color,Special Features,Processor Manufacturer,Display Tech,Color,Wireless capabilities,Country/Region of Manufacture,Features,Expansion Ports,Data Link Protocol,PC Interface,RAM,Processor Speed,Hardware Connectivity,Battery Standby,Processor,Product Line,Resolution,Seller Notes,Carrier,EAN,Bundled Items,Max. Resolution,Max Screen Resolution,Hard Drive,Size Type,Wireless Type,Average Battery Life (in hours),Screen Resolution,Style,Bundle Listing,Expandability,Product Information,Processor Type,Interface,Contract,GTIN,ISBN,Delivery Time,Key Word,Networking Type,Audio Output,Installed RAM,Battery,CPU,camera,GPU,ROM  Flash,Warranty,Manufacturer Part Number,Touch Screen Technology,Manufacturer Part number,Audio Input,Release Date,Cosmetic condition,No accessories,Internal Memory,Monitor Screen Size,Manufacturer warranty,Band,Hard Drive Capacity,Extend Port,Camera,Processor Manufacture,Touch Screen Type,Processor Main Frequency,Cell Capacity,Colour,Other Part Numbers,Camera Resolution,RAM Technology,battery type,Wi-Fi,Bundled item,Security Features,Installed Cache Memory,Charger,Charger and cable,Screen type,Marque,Numéro de pièce fabricant,OS,Screen,Screen resolution,Size,Not Included,Capacity,Battery type,Input voltage,Output voltage,Output current,Shipping Time,Manufacturer Warranty,Warranty - Parts,Warranty - Labor,colo,Front Camera Megapixels,Rear Camera Megapixels,Functional Digitizer,Memory Size,Max Supported RAM,Graphic Processor,Wireless Protocol,Touch panel,Publisher,Binding,Dimensions,OperatingSystem,PartNumber,ProductGroup,BRAND,AC adapter,Additional Features,Battery Capacity,Core,External Memory,WIFI,Chipest,Extended memory,Product Size,Front Camera,Rear Camera,Screen Type,Memory Card Type,Lock Status,3G network,4G,File format,Support,Battery / Run Time (up to),Battery Type,Graphics Chipset,Material of back cover,Max. Video Resolution,Battery Capacity(mAh),Extend Card,Processor Number,Samsung,3G,Battery capacity (mAh),Front camera,Back camera,External storage,WIFi,Bands,Bettry Type,External Storage,Country of Manufacture,Network,Dimension / Weigt,Supported Languages,Shipping Carrier,Display,Supported Video format,Graphics Processing Type,Memory,Display Color Support,ROM,Camera type,CPU Brand,Connectivity,SD Card Slot,Supported File Formats,Languages,Front Camera Pixels,Material,Earphone Port,Back Camera,pid,Original Box,Cosmetic Condition,Digital storage capacity,Offer type,Item unbranded and not associated with,Storage,JAPAN ONLY METAL MAGAZINE,Fast Fulfillment,Language,Language2,Note,Storage Controller Type,Item Condition,Touch Screen Function,Storage Type,Keyboard Type,Serial Number,Colours Available,Modem Type,Analog Modulation Protocol,Bus Speed,Maximum Resolution,Accessories Included Electronics Product,Input Type,Item Type Electronics,Wired Connectivity,Software Included,Product Color,Output Type,Product Depth,Features Electronic Display,Product Height,Wireless Standard,Product Weight,Wireless Technology,Targeted Audience,Features Audio Product,Product Width,Battery Charge Life,Warranty Description,Original box,System,NumberOfItems,Installed Video Memory,Bluetooth,Touchscreen,Model Number,Charging Time (h),Headphones,Manufacturer,AC Adapter,Mpn,Item Weight,Shipping Weight,Product Dimensions,Rear Webcam Resolution,Computer Memory Type,Power Source,Wifi,Sim Card,Generation,Dimensions of glass,Dimensions of Projection Base,SKU,Keyboard,Battery Life,Rating,SIM Card,Audio,Cameras,Resolution (pixels),Lister,Category,Plug,Plug Adaptor,test,Custom3,Number of Cores,Max Resolution,PID
10,http://www.ebay.com/itm/Kocaso-MX780-7-8GB-Tablet-Green/231795046959?epid=0&hash=item35f80fba2f%3Ag%3AM7MAAOSwZ1lWfunN,$49.99,"Kocaso MX780 7"" 8GB Tablet Green ",https://i.ebayimg.com/images/g/M7MAAOSwZ1lWfunN/s-l300.jpg,New other (see details),Kocaso,,,,MX780,,7 inch,,,,8 GB,,,,616043287409,,,,,,,,,,,,Green,,,,,,,,,,,,Tablet,,,,,Case/Cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,http://www.ebay.com/itm/4G-LTE-10-1inch-Tablet-Eight-core-ROM-64GB-2560X1600-HD-Tablet-PC-gold-white/152705893147?hash=item238dfb031b%3Am%3AmlR-fqk3155bRY_ceG6Mn_A&var=,$98.00,-4G-LTE-10-1inch-Tablet-Eight-core-ROM-64GB-2560X1600-HD-Tablet-PC-gold white,https://i.ebayimg.com/images/g/WRoAAOSwRMtZa36D/s-l300.jpg,New,LiYuan,,,,,,10.6,,,,64GB,,752136542145,,,,,,6.0,,,,,,,,,,China,"Bluetooth, Built-In Front Camera, Built-In Rear Camera",,,,4GB,2.66GHz?,"Bluetooth, USB 2.0, USB 3.0",,??,A8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,http://www.ebay.com/itm/Hot-New-Tablets-Android-6-0-Octa-Core-64GB-ROM-Dual-Cameraand-Dual-0SIMTablet-PC/152715905704?hash=item238e93caa8%3Am%3Am03B7ANBccLgreIToC5CWKQ&var=,$100.00,Hot New Tablets Android 6.0 Octa Core 64GB ROM Dual Cameraand Dual 0SIMTablet PC,https://i.ebayimg.com/images/g/YzMAAOSwpONZRT6f/s-l300.png,New,LiYuan,,,,781253652145,,10.1,,,,64GB,,,,,,,,Android 6.0,,,,,,,,,,China,"Bluetooth, Built-In Front Camera, Built-In Rear Camera",,,,4G,2.30GHz,"Bluetooth, USB 2.0, USB 3.0",,??,A7,1960*1280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,http://www.ebay.com/itm/Onda-V919-3G-Air-Tablet-Intel-64bit-Quad-Core-9-7-inch-IPS-Retina-64GB-Dual-OS/122741160958?hash=item1c93f17bfe%3Ag%3ACNoAAOSwjGpZ1yxl,$34.79,New ListingOnda V919 3G Air Tablet Intel 64bit Quad Core 9.7 inch IPS Retina 64GB Dual OS,https://i.ebayimg.com/images/g/CNoAAOSwjGpZ1yxl/s-l300.jpg,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,http://www.ebay.com/itm/LP079X01-SMA1-LG-7-9-XGA-LED-LCD-SCREEN-LP079X01-SM-A1/181500589403?hash=item2a4247355b%3Ag%3AcuwAAOSwbqpT3%7E1k,$52.79,"LP079X01-SMA1 LG 7.9"" XGA LED LCD SCREEN LP079X01(SM)(A1)",https://i.ebayimg.com/images/g/cuwAAOSwbqpT3~1k/s-l300.jpg,New,Unbranded/Generic,,,,Does Not Apply,,"7.9""",,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,iPad mini 1st generation,,,,,,1024 x 768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,http://www.ebay.com/itm/Onda-V80-SE-8-0-Tablet-PC-Android-5-1-Allwinner-A64-Quad-Core-2GB-32GB-OTG/182809859485?hash=item2a9051159d%3Ag%3ARd8AAOSwduNZ1uod,$29.36,New ListingOnda V80 SE 8.0'' Tablet PC Android 5.1 Allwinner A64 Quad Core 2GB 32GB OTG,https://i.ebayimg.com/images/g/Rd8AAOSwduNZ1uod/s-l300.jpg,New,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,http://www.ebay.com/itm/Amazon-Kindle-Fire-HD-8-6th-Gen-16GB-189PPI-8-Black-Tablet-G000-8OKV/253180449773?hash=item3af2bb13ed%3Ag%3A1lYAAOSwsQVZeODr,$66.88,"Amazon Kindle Fire HD 8 (6th Gen) - 16GB - 189PPI - 8"" Black Tablet (G000)- 8OKV",https://i.ebayimg.com/images/g/1lYAAOSwsQVZeODr/s-l300.jpg,Used,Amazon,,,,,,"8""",,Wi-Fi,,16GB,,Tablet,,Does not apply,,,,Fire OS,,,,Black,,,,Black,,,"Built-In Keyboard, Expandable Memory",,,,,,,,,Kindle Fire HD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,http://www.ebay.com/itm/AOSON-Android-4-4-Allwinner-A33-Quad-Core-kids-Tablet-PC-7-Inch-HD-Touch-Scre/232370257019?epid=696956517&hash=item361a58bc7b%3Ag%3AaC0AAOSwd%7ERZP39h,$116.50,AOSON Android 4.4 Allwinner A33 Quad Core kids Tablet PC 7 Inch HD Touch Scre...,https://i.ebayimg.com/images/g/aC0AAOSwd~RZP39h/s-l300.png,New,Aoson,,,,M751S-BS2,,7 inches,,,,,,,,708402766424,,,,,,,,,,,,,,,,,,,,,,,,,,,,0708402766424,,,1024x600,8 GB,Regular,"802.11 B/G, 802.11bgn, 802.11B",3 hours,1024Ã?600,Custom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,http://www.ebay.com/itm/Bundle-N-7-inch-tablet-with-camera-Protection-cover-accessories/192250209455?hash=item2cc30164af%3Ag%3AcdsAAOSwbElZbBWb,$65.90,Bundle N 7-inch tablet with camera Protection cover accessories,https://i.ebayimg.com/images/g/cdsAAOSwbElZbBWb/s-l300.jpg,New,,,,,,,"7""",,,,,,Tablet,,,,,,,,,,,,,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,http://www.ebay.com/itm/RCA-10-1-VIKING-PRO-32GB-2-IN-1-BLACK-ANDROID-TABLET/152700383910?hash=item238da6f2a6%3Ag%3AkdEAAOSw791ZtDvG,$69.99,"RCA 10.1 "" VIKING PRO 32GB 2-IN-1 BLACK ANDROID TABLET",https://i.ebayimg.com/images/g/kdEAAOSw791ZtDvG/s-l300.jpg,Used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TABLET HAS A FEW NICKS AND SCRATCHES ON SCREEN. OUTSIDE CASING OF TABLET HAS SOME SCRATCHES AND BLEMISHES. DISPLAYS AND FUNCTIONS FINE BUT IS GOOGLE LOCKED. CHARGER NOT INCLUDED.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,http://www.ebay.com/itm/Archos-4-3-internet-tab-Wi-Fi-HD-camera-HDMI-TV-Out-Android-8GB/232427824942?epid=127441050&hash=item361dc7272e%3Ag%3Avp0AAOSwuq9ZYiqb,$52.75,"Archos 4.3"" internet tab Wi-Fi HD camera HDMI TV Out Android  8GB ",https://i.ebayimg.com/images/g/vp0AAOSwuq9ZYiqb/s-l300.jpg,Used,Archos,,GamePad,0.3 Megapixel,502293,,7in.,,Wi-Fi,,8GB,,Tablet,0.73lb. (0.33kg),0690590522930,,7in (17.78cm),,Android,,,,Silver,Speakerphone,ARM,,,,,,"Micro-SD, Mini-HDMI",,,8GB,,,,,,1024 x 600,,Not Applicable,,,,,,,,,,,,"SDXC Card Slot, microSD, microSDHC","The biggest disadvantage of Android as a gaming platform is its lack of physical controls. The Archos Gamepad solves that problem, however, with a full set of controls on both sides of the 7-inch screen. The quad core 1.6 GHz Rockchip processor gives this Archos tablet plenty of power, while the 1024 x 600 pixel screen lets you see everything happening during your game. Just connect the Wi-Fi and load all your favorite Android games from the Internet. Slide in a micro-SD card for even more storage and more gaming fun. You can now enjoy the gaming experience anywhere you go with a game console that is not much bigger than your controller.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,http://www.ebay.com/itm/Tablet-Android-4-4-1-3GHz-Quad-Core-7-0-Screen-512MB-8GB-WiFi-Dual-cameras/263030697025?hash=item3d3dd9ec41%3Ag%3A244AAOSwrfVZPBgZ,$89.90,Tablet Android 4.4 1.3GHz Quad Core 7.0 '' Screen 512MB 8GB WiFi Dual cameras ,https://i.ebayimg.com/images/g/244AAOSwrfVZPBgZ/s-l300.jpg,New,,,,,,,"7""",,Wi-Fi,,8GB,,Tablet,,,,,,Android,Camera,,Android,,,,,Black,,,,,,Wi-Fi,512MB,1.3GHz,,,Quad Core,,,,,,,,,,,,,,,,,,Dual Core,Camera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,http://www.ebay.com/itm/7-inch-A33-Android-4-4-Quad-Core-8GB-Tablet-PC-Dual-Camera-WIFI-Bluetooth-USPS/322537299989?epid=930764641&hash=item4b18b8a015%3Ag%3ATuQAAOSwfpVZLogl,$47.88,7 inch A33 Android 4.4 Quad-Core 8GB Tablet PC Dual Camera WIFI Bluetooth USPS,https://i.ebayimg.com/images/g/TuQAAOSwfpVZLogl/s-l300.jpg,New other (see details),Unbranded/Generic,,,,ETT20170531171206TY,,7in.,,Wi-Fi + 3G,,128GB,,Tablet,,648839938455,,,,Android 4.4,,,,,,,,Black,,Hong Kong,Bluetooth,,,,512MB,,"Bluetooth,USB OTG",,Quad Core,,"1024*600,800*480",,Not Applicable,,"Charger,Cable",,,,,,,,,,,,,,With Contract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,http://www.ebay.com/itm/7-Inch-HD-Google-Android-Tablet-PC-Quad-Core-16GB-Unlocked-Dual-SIM-3G-Phablet/372047395618?epid=626168219&hash=item569fc0bb22%3Ag%3AclIAAOSwn45ZwLhY,$59.99,7'' Inch HD Google Android Tablet PC Quad Core 16GB Unlocked Dual SIM 3G Phablet,https://i.ebayimg.com/images/g/clIAAOSwn45ZwLhY/s-l300.jpg,New,Unbranded/Generic,,A708,,B0-00462-11,,7in.,,Wi-Fi + 3G,,16GB,,Tablet,,Does not apply,,,,Android 5.0.X Lollipop,,,,,,,,Gold,,,"Built-In Front Camera, Built-In Rear Camera, Colour Screen, File Browsing, Media Player, MP3 Player, Touch Screen, Web Browser",,,,1GB,,Bluetooth,,Quad Core,,1024 x 600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,http://www.ebay.com/itm/Lenovo-A1000-7-Tablet-MTK8317-1-2Gh-16GB-512MB-RAM-Android-4-1-RRLENA1000-10-A/112368775083?hash=item1a29b36fab%3Ag%3ArfgAAOSw1WJZNV0J,$39.99,"Lenovo A1000 7"" Tablet MTK8317 1.2Gh 16GB 512MB RAM Android 4.1 RRLENA1000-10-A",https://i.ebayimg.com/images/g/rfgAAOSw1WJZNV0J/s-l300.jpg,Manufacturer refurbished,Lenovo,,,,RRLENA1000-10-A,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,Tablet and Charger only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,http://www.ebay.com/itm/Wireless-Professional-Repeater-WIFI-Amplifier-2-4G-WIFI-Repeater-Device-F5/292064770476?hash=item44006ab9ac%3Am%3AmtdCV2go8VHLQR96Lct0W6g&var=,$19.21,Wireless Professional Repeater WIFI Amplifier 2.4G WIFI Repeater Device F5,https://i.ebayimg.com/images/g/C5wAAOSwax5Y05Oj/s-l300.jpg,New,Unbranded/Generic,,,,MY09FLZA422901,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,Does not apply,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,http://www.ebay.com/itm/BLU-TOUCH-BOOK-7-0-LITE-BLACK-TABLET-PLEASE-READ-BELOW/152661308226?hash=item238b52b342%3Ag%3AFAQAAOSw%7EfpZjyLk,$39.99,BLU TOUCH BOOK 7.0 LITE (BLACK) TABLET-PLEASE READ BELOW,https://i.ebayimg.com/images/g/FAQAAOSw~fpZjyLk/s-l300.jpg,Used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TABLET POWERS ON BUT HAS A BAD SCREEN. UNABLE TO VERIFY IF DIGITIZER FUNCTIONS. SCRATCHES ON BACK.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,http://www.ebay.com/itm/WIFI-Bluetooth-7-A33-Android-4-4-Quad-Core-8GB-Sim-Tablet-PC-Dual-Camera-Black/201601171736?epid=1073264523&hash=item2ef05dc118%3Ag%3AZlEAAOSwuhhXWnDn,$39.90,"WIFI Bluetooth 7"" A33 Android 4.4 Quad-Core 8GB Sim Tablet PC Dual Camera Black",https://i.ebayimg.com/images/g/ZlEAAOSwuhhXWnDn/s-l300.gif,New,Unbranded,,,,RCD3894919577931KO,,7 inch,,Wi-Fi,,8GB (16GBoption),,Tablet,,616919577900,,,,Android 4.4.X Kit Kat,,,,,Dual SIM,,,Black,Bluetooth,Hong Kong,Bluetooth,Bluetooth,,Wi-Fi,512MB DDR3?1G DDR3 option),,USB,,Quad Core,,,,Not Applicable,,,,,,,,,,,,,,,Camera,,,,ePacket:7-10 Days,"Tablet/eBook,WIFI Bluetooth,Mini	,PC",Bluetooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,http://www.ebay.com/itm/LG-G-Pad-7-0-LTE-16GB-Wi-Fi-4G-Verizon-7in-Black/202067722822?epid=220106678&hash=item2f0c2cc246%3Ag%3AEp4AAOSwlHBZzSe8,$45.99,"LG G Pad 7.0 LTE 16GB, Wi-Fi + 4G (Verizon), 7in - Black",https://i.ebayimg.com/images/g/Ep4AAOSwlHBZzSe8/s-l300.jpg,Used,LG,,G Pad 7.0 LTE,5 Megapixel,VK410,,7in.,7.45in (18.92cm),Wi-Fi + 4G,4.48in (11.38cm),16GB,0.39in (0.99cm),Tablet,0.65lb. (0.29kg),0652810800150,,7in (17.78cm),,Android,,,,Black,,Qualcomm,IPS,Black,"Bluetooth, Built-in Wireless, LTE",,"Bluetooth, Built-In Front Camera, Built-In Rear Camera, Color Screen",,,,1GB,1.20GHz,,,Quad Core,G Pad,,,Verizon,,,,,,,,,,,No,microSD,,,USB,Without Contract,,,,,"4G, Bluetooth, Integrated Wireless LAN",Headphones,1GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,http://www.ebay.com/itm/Sony-Electronic-Book-Player-DD-300/282503972457?hash=item41c68c8669%3Ag%3AQfEAAOSwYlRZL-8N,$80.00,Sony Electronic Book Player DD-300,https://i.ebayimg.com/images/g/QfEAAOSwYlRZL-8N/s-l300.jpg,Used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,http://www.ebay.com/itm/10-1-inch-Android-4-4-Quad-Core-8GB-Tablet-PC-Dual-Camera-WIFI-Bluetooth-NEW/191894518010?hash=item2cadcdf8fa%3Ag%3AY4AAAOSwnFZXXNgE,$79.99,10.1 inch Android 4.4 Quad-Core 8GB Tablet PC Dual Camera WIFI Bluetooth NEW,https://i.ebayimg.com/images/g/Y4AAAOSwnFZXXNgE/s-l300.jpg,New,Unbranded,,,,ERF1548719578020LL,,10.1 inch,,,,,,Tablet,,616919577962,,,,Android 4.4,,,,,,,,,,Hong Kong,,,,,1GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7V/5500mAh,A33 Quad core Cortex A7 1.3GHz,"Pre -0.3MP,The rear 2MP",Mali 400 MP2,8GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
