,ItemLink,Price,Name,Image,Condition,Brand,UPC,MPN,EAN,Hardware Connectivity,Exterior Color,Type,Processor Manufacturer,Resolution,Rear Camera Resolution,Screen Size,Installed RAM,Processor,Expandability,RAM,Expansion Ports,PC Interface,Height,Internet Connectivity,Width,Carrier,Depth,Storage Capacity,Weight,Processor Speed,Special Features,Product Information,Model,Product Line,Color,Display Size,Contract,Operating System,Features,Battery Run Time,Bundle Listing,Seller Notes,Front Camera Resolution,Audio Input,Audio Output,Battery Technology,Platform,Display Tech,Wireless capabilities,Input Method,Release Date,Supported File Types,Country/Region of Manufacture,Touch Screen Technology,Processor Type,RAM Technology,Max Supported RAM,Networking Type,Interface,Category,Model Number,Manufacturer,Installed Cache Memory,Installed Video Memory,Data Link Protocol,Max. Video Resolution,Hard Drive Capacity,Cosmetic condition,No accessories,Charger and cable,Original box,Bundled Items,Bus Speed,Analog Modulation Protocol,Graphic Processor,Processor Cores,Tablet Type,Graphic Card,Capacity,Tablet Color
76,http://www.ebay.com/itm/Kindle-Keyboard-3G-WiFi-6-E-Ink-Display-with-latest-critical-software-update/132330851383?epid=103128286&hash=item1ecf888c37%3Ag%3AZlwAAOSw5UZY%7EUl2,$79.99,"Kindle Keyboard 3G + WiFi, 6"" E Ink Display with latest critical software update",https://i.ebayimg.com/images/g/ZlwAAOSw5UZY~Ul2/s-l300.jpg,Seller refurbished,Amazon,"0814916010202, 0814916011872",B006-KNDL33GWIFINOG,,"Micro-USB, Wi-Fi",Graphite,eBook Reader,Freescale,800 x 600,,6in.,,,,,USB,"Micro-USB, Wi-Fi",7.5in (19cm),Wi-Fi + 3G,4.8in (12.3cm),Unlocked,0.33in (0.851cm),4GB,0.54lb. (0.247kg),532MHz,"Built-In Keyboard, Integrated Speakers","In today's busy world, browsing the bookstore or library to find new reading material can be replaced with the ease of a Kindle. When there is time to read, it's convenient to have a new book already available to enjoy. Kindles are e-readers that have access to the huge e-book inventory available from Amazon. This third-generation Kindle device has great functionality and a terrific display. With the Amazon Kindle Keyboard, you can have thousands of e-books available through the browser, including content only available through Amazon Built-in software and firmware include a Linux operating system, so this model runs quickly and efficiently. With fast page turns and quick e-book downloads from the Kindle store, you can begin enjoying your book faster than ever. The Amazon Kindle Keyboard is unlocked so as to be compatible with WiFi and a global 3G network, so you can easily access the WebKit web browser to download material when you are on the go. There is 4GB of integrated memory built in, permitting you to store up to 3,500 e-books and audio books. This e-reader device has an efficient keyboard that allows you to type and take notes while being able to see the screen. It also has integrated the page-turn buttons into the keypad to make them less invasive to the screen. The keys are nearly silent with minimal clicking sounds when you push them. With its 6-inch, e-ink display, the text is sharp with dark letters that contrast against the page to ensure users experience easy readability. There are eight different fonts available, including two extra-large fonts, offering you the ability to customize. The ink style of type allows comfortable reading in many conditions even direct sunlight. With its 600 by 800 resolution and pixel density of 167 ppi, you can enjoy books, magazines, and newspapers with crisp clarity. This Kindle device is light and slim and can be held comfortably for as long as you need to read. It is also very portable if you want to take it with you on the go. The size is 7.5 inches tall and 4.8 inches wide and only a third of an inch thick, so you can hold it one-handed with ease. Weighing just over 8 ounces, this model is also extremely light. Its graphite-colored exterior and slim profile give it a stylish and professional look. Additional features include a USB 2.0 port and a 3.5-millimeter standard headphone jack for plugging in accessories or listening to audio books. You can enable text-to-speech to allow some e-books to be read aloud plus listen to menus and product descriptions. PDF support lets you read documents or access a dictionary, notes, and a look-up feature, which can help you to write a report as you read. A long-lasting battery is installed and lasts up to four weeks when 3G and wireless Internet are not enabled.",Keyboard (3rd Generation),,Black,6in (15.24cm),,Linux,Built-In Keyboard,,,"Display, keypad, and casing are in great condition. Includes special offers and comes with many books including Hunger Games Trilogy.",,Stereo Input Jack,Speaker(s),Lithium polymer,,E-Ink ® Pearl,"WLAN 802.11b, WLAN 802.11g",Keyboard,5/25/2011,"BMP, GIF, JPEG, MP3, PNG",China,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,http://www.ebay.com/itm/Apple-iPad-Air-2-16GB-Wi-Fi-Cellular-Unlocked-9-7in-Gold/132331050081?epid=204425278&hash=item1ecf8b9461%3Ag%3AcL4AAOSwU9xUUAto,$255.00,"Apple iPad Air 2 16GB, Wi-Fi + Cellular (Unlocked), 9.7in - Gold",https://i.ebayimg.com/00/s/NjAwWDQyNA==/z/cL4AAOSwU9xUUAto/$_35.JPG?set_id=89040003C1,Seller refurbished,Apple,0888462058605,MH2W2LL/A,,"USB, Wi-Fi",Gold,Tablet,Apple,2048 x 1536,8 Megapixel,9.7in.,2 ChannelGB,,,2GB,"Bluetooth, Lightning connector","USB, Wi-Fi",0.24in (0.61cm),Wi-Fi + Cellular,9.4in (24cm),Unlocked,6.6in (16.95cm),16GB,0.98lb. (0.444kg),1.5GHz,"Bluetooth, Built-In Front Camera, Built-In Rear Camera, Fingerprint Sensor, GPS, HD, Retina Display, Touch Screen","Use this lightweight Apple iPad Air 2 MH2W2LL tablet around the home or take it with you to stay connected on the move. With a conveniently-sized 9.7 in / 24.6 cm screen that fits easily into your hands, it offers more versatility than a laptop computer. Along with their reputation for quality and innovation, Apple devices are popular for their simple yet elegant design. The tablet's 16 GB storage capacity can hold a plentiful selection of movies, songs, e-books and games to supply on-the-go entertainment as needed. Complete with Siri, a digital assistant that recognizes voice commands, the Apple iOS operating system is built to enhance and simplify the user’s digital experience. With a screen that measures 9.7 in / 24.6 cm, this tablet is a great option for displaying image-heavy digital media and e-books. Websites developed for mobile viewing are easy to read on all screen resolutions, but high resolutions such as 2048 x 1536 provide sharper and more color-intense graphics. Quickly and easily take ""selfies"" and make two-way video calls with the high-quality front camera feature on this tablet. From casual use to professional business use, the Wi-Fi connectivity quickly and easily connects to available networks for easy Internet access.",Wi-Fi + Cellular,iPad Air 2,Gold,9.7in (24.64cm),,iOS,,UP to 10hr.,,"Mint condition, Like new",1.2 Channel Megapixel,Line In (3.5mm),Speaker(s),Rechargeable Lithium-Polymer,"Mac, PC",LED-backlit Multi-Touch with IPS,dual channel  (2.4GHz and 5GHz) and MIMO,"Camera, Touch-Screen",10/16/2014,".ics, Audible Enhanced Audio, DOCX, GIF, JPG, MP3, MPEG-4, PCM, WAV",,Multi-Touch,Apple A8X,,,,,,,,,,,,,,,,,,,,,,,,,
78,http://www.ebay.com/itm/Apple-iPad-4th-Generation-16GB-Wi-Fi-9-7in-White/132331840210?epid=129476831&hash=item1ecf97a2d2%3Ag%3ArZkAAOSwv3FZvhAh,$179.99,"Apple iPad 4th Generation 16GB, Wi-Fi, 9.7in - White",https://i.ebayimg.com/images/g/rZkAAOSwv3FZvhAh/s-l300.jpg,Used,Apple,0885909652976,MD513LL/A,,"Micro-USB, USB 2.0, Wi-Fi",White,Tablet,Apple,2048 x 1536,5 Megapixel,9.7in.,1GB,Dual Core,,1GB,USB 2.0,"Micro-USB, USB 2.0, Wi-Fi",0.37in (0.94cm),Wi-Fi,9.5in (24.12cm),Not Applicable,7.31in (18.57cm),16GB,1.44lb. (0.652kg),,"Backlight, Built-In Front Camera, Built-In Rear Camera, LCD Display, Touch Screen","The Apple iPad 4th Generation tablet has a stunning retina display, 16GB of storage space, a sleek design, and Wi-Fi capabilities. These features make this iPad an enjoyable device for people on the go and media lovers of all kinds. This 4th generation Apple iPad has a 9.7-inch display and runs on the innovative iOS operating system. The multi-touch screen, with a maximum resolution of 2048x 1536, offers high-definition video streaming and movie watching no matter where you go. If you have a Wi-Fi signal, you can tune into a sport's stream, catch up on TV shows, or even sit down to watch an old favorite flick. With 16GB of space available, you should have enough room for your favorite apps, photos, documents, music, and some TV episodes or movies. The iPad boasts the sleek white design that is appreciated by lovers of Apple products and electronics. It has the capabilities to present your images and videos in pristine detail, complete with rich color.You can go online anytime a Wi-Fi network is available to access the multitude of innovative apps through the App Store. Play games, send a Snap, or document your own adventures on Instagram. The iPad 4 also lets you capture photos via the built-in front or rear camera. The front camera has a 1.2MP resolution, while the rear iSight camera has MP, allowing for detailed photographs. You can also use the iPad for video recording at 1080p HD or use the cameras for chatting on FaceTime with friends and family. This device also lets you enjoy the versatility of Bluetooth connectivity. For music lovers and devoted audiophiles, the iPad supports an array of file types. Just pop in your earbuds or another headphone accessory to enjoy AAC, Apple Lossless, MP4 and MP3/VBR music files either from a streaming app or your iTunes library. With its generous storage capacity, this iPad lets you hold whole discographies in the palm of your hands.This Apple iPad 4 has 1GB of installed RAM and interfaces with your Mac or PC thanks to micro-USB and Wi-Fi syncing. The iPad also boasts a built-in microphone for audio input, letting you record voice messages, sound files, or video blogs. The built-in audio output is a pair of high-quality speakers. With a rechargeable lithium polymer battery and a run time of 10 hours, this model of the iPad lets you use and reuse your device for as long as you wish. Its backlight can double as a flashlight on the go or as a useful light source for any late or sleepless nights when you have reports to read. This Apple tablet also provides a great platform for reading eBooks and digital magazines in full color, and the retina display provides clear, sharp images and browser text from any viewing angle.",Wi-Fi,iPad 4th Generation,White,9.7in (24.64cm),,iOS,,UP to 10hr.,,,1.2 Channel Megapixel,Microphone,Speaker(s),Rechargeable Lithium-Polymer,"Mac, PC",Retina Display,"Bluetooth, Built-in Wireless, WLAN 802.11a, WLAN 802.11b, WLAN 802.11g, WLAN 802.11n",Touch-Screen,10/23/2012,"AAC, AAC-LC, AAX, AAX Plus (AAX+), AIFF, AVI, Apple Lossless, Audible Enhanced Audio, Audible Format 2, Audible Format 3, Audible Format 4, DOC, DOCX, GIF, H.264, HE-AAC, HTM, HTML, JPG, Key, M4V, MOV, MP3, MP3 VBR, MP4, MPEG-4, Numbers, PDF, PPT, PPTX, Pages, Protected AAC, RTF, TIFF, TXT, VCF, WAV, XLS, XLSX",,Multi-Touch,Apple A6X,DDR2 DRAM,1GB,"Bluetooth, Integrated Wireless LAN",,,,,,,,,,,,,,,,,,,,,,
79,http://www.ebay.com/itm/Used-iPad-First-Generation-64GB/132332612153?hash=item1ecfa36a39%3Ag%3ApvcAAOSw1OlZkcJ3,$45.00,Used iPad First Generation 64GB,https://i.ebayimg.com/images/g/pvcAAOSw1OlZkcJ3/s-l300.jpg,Used,Apple,Does not apply,Does Not Apply,,,,iPad,,,,,,,,64GB,,,,,,,,64GB,,,,,,iPad 1st Generation,,,,iOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,http://www.ebay.com/itm/Samsung-Galaxy-Note-2014-Edition-SM-P600-32GB-Wi-Fi-10-1in-Black-Save/132333437037?epid=170413797&hash=item1ecfb0006d%3Ag%3AxXkAAOSwuOxZwAWW,$225.00,Samsung Galaxy Note 2014 Edition SM-P600 32GB Wi-Fi 10.1in - Black **Save $**,https://i.ebayimg.com/images/g/xXkAAOSwuOxZwAWW/s-l300.jpg,Used,Samsung,0887276965505,SM-P6000ZKVXAR,,"Micro-USB, Wi-Fi",Black,Tablet,Samsung,2560 x 1600,8 Megapixel,10.1in.,3GB,Quad Core,microSDXC,3GB,Micro-SD,"Micro-USB, Wi-Fi",6.8in (17.27cm),Wi-Fi,9.57in (24.31cm),Not Applicable,0.3in (0.76cm),32GB,1.18lb. (0.53kg),,"Bluetooth, Built-In Front Camera, Built-In Keyboard, Built-In Rear Camera, LCD Display, Touch Screen","easy Tasking In One Viewmulti Window Multi Window Lets You View Multiple Applications Simultaneously, Which You Can Move Around And Re-size. It Provides The Most Freeform And Flexible Interface For Flawless Multitasking, Suitable For Even The Most Task-heavy Users. Cascade View Offers A Flow Patterned View Of Multiple Applications (up To 16) Adjusting To Your Daily Tasks For Flawless Apps Management. Dual View Allows Two Main Apps To Be Viewed Side-by-side Vertically Or Horizontally-- Also Resizable. Search The Web While Jotting Down Your Notes, Check Email While Watching A Video, Continue Working On Your Docs While Fielding Calls -- Your Productivity Is Sky High.",SM-P600,Internet Tablet,Black,10.1in (25.65cm),Without Contract,Android,,UP to 9hr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,http://www.ebay.com/itm/Amazon-Fire-HD-7-Kids-Edition-5th-Generation-16GB-Wi-Fi-7in-Blue/132333593992?hash=item1ecfb26588%3Ag%3AOyUAAOSwn-lZcPRk,$94.99,"Amazon Fire HD 7 Kids Edition (5th Generation) 16GB, Wi-Fi, 7in - Blue",https://i.ebayimg.com/images/g/OyUAAOSwn-lZcPRk/s-l300.jpg,New,Amazon,848719057195,Does Not Apply,,,,Tablet,,,,"7""",,,,,,,,Wi-Fi,,,,16GB,,,,,,fire hd,Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,http://www.ebay.com/itm/Amazon-Fire-HD-7-Kids-Edition-5th-Generation-8GB-Wi-Fi-7in-Pink/132333595209?epid=203905410&hash=item1ecfb26a49%3Ag%3A-2oAAOSwPhdU4gcU,$69.99,"Amazon Fire HD 7 Kids Edition (5th Generation) 8GB, Wi-Fi, 7in - Pink",https://i.ebayimg.com/00/s/MTg0WDI1Mg==/z/-2oAAOSwPhdU4gcU/$_35.JPG?set_id=89040003C1,New,Amazon,0848719052169,B00LORDAMI,,"Micro-USB, Wi-Fi",Pink,Tablet,MediaTek,1280 x 800,2 Channel Megapixel,7in.,1GB,Quad Core,,1GB,,"Micro-USB, Wi-Fi",8.4in (21.34cm),Wi-Fi,6in (15.24cm),Not Applicable,1.1in (2.79cm),8GB,0.936lb. (0.42kg),1.5GHz,"Bluetooth, Built-In Front Camera, Built-In Rear Camera, Touch Screen","The Amazon Kindle Fire HD 7 Kids Edition in pink is equipped with a 7-inch HD display with Dolby Audio to enhance your audio-visual experience. Its kid-proof design features a Gorilla Glass display, making it suitable for children above 3 years. Equipped with a quad-core processor, it ensures fast processing. This device comes with an 8 GB storage capacity that can be expanded up to 128 GB via a microSD slot. in addition, its 2 MP rear-facing camera captures quality photographs and its front-facing camera allows you to make video calls. With its Wi-Fi connectivity, you get a convenient access to the Internet. Furthermore, with 7 hours of run time on a single battery charge, this child-friendly tablet can be used for a long duration.",HD 7 Kids Edition (5th Generation),Fire,Pink,7in (17.78cm),,Fire OS,,UP to 8hr.,,,,,,,,IPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,http://www.ebay.com/itm/Amazon-Fire-7-Kids-Edition-7th-Generation-16GB-7In-Yellow/132333595654?hash=item1ecfb26c06%3Ag%3A2UcAAOSwPXdZcPx9,$94.99,"Amazon Fire 7 Kids Edition (7th Generation) 16GB, 7In - Yellow",https://i.ebayimg.com/images/g/2UcAAOSwPXdZcPx9/s-l300.jpg,New,Amazon,848719057201,Does Not Apply,,,,Tablet,,,,"7""",,,,,,,,,,,,16GB,,,,,,fire,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,http://www.ebay.com/itm/Amazon-Fire-HD-7-4th-Generation-16GB-Wi-Fi-7in-Black/132333598183?epid=216933227&hash=item1ecfb275e7%3Ag%3Ay%7E4AAOSwxXBZek83,$94.99,"Amazon Fire HD 7 (4th Generation) 16GB, Wi-Fi, 7in - Black",https://i.ebayimg.com/images/g/y~4AAOSwxXBZek83/s-l300.jpg,New,Amazon,"0848719039924, 0848719044973",53-002841,,"Micro-USB, Wi-Fi",Black,Tablet,MediaTek,1280 x 800,2 Channel Megapixel,7in.,1GB,Quad Core,,1GB,,"Micro-USB, Wi-Fi",7.6in (19.3cm),Wi-Fi,5.4in (13.72cm),Not Applicable,0.4in (1.02cm),16GB,0.74lb. (0.33kg),1.5GHz,"Bluetooth, Built-In Front Camera, Built-In Rear Camera, Touch Screen","The Amazon Fire HD 7 Tablet is a useful device driven by a robust quad-core processor. This tablet is equipped with 16 GB of memory storage. It also features a convenient 7-inch display that provides clear visuals. This Amazon tablet supports Wi-Fi connectivity providing users with convenient wireless access to check e-mails, stream videos, or browse the Internet. This device runs on Android and is available in black.",HD 7 (4th Generation),Fire,Black,7in (17.78cm),,Android,,UP to 8hr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,http://www.ebay.com/itm/Amazon-Fire-HD-7-4th-Generation-16GB-Wi-Fi-7in-White/132333598653?epid=203880937&hash=item1ecfb277bd%3Ag%3AoLYAAOSwyjBW8XK%7E,$84.99,"Amazon Fire HD 7 (4th Generation) 16GB, Wi-Fi, 7in - White",https://i.ebayimg.com/00/s/NTAwWDUwMA==/z/oLYAAOSwyjBW8XK~/$_35.JPG?set_id=89040003C1,New,Amazon,0848719039917,53-002669,,"Micro-USB, Wi-Fi",White,Tablet,MediaTek,1280 x 800,2 Channel Megapixel,7in.,1GB,Quad Core,,1GB,,"Micro-USB, Wi-Fi",7.6in (19.3cm),Wi-Fi,5.4in (13.72cm),Not Applicable,0.4in (1.02cm),16GB,0.74lb. (0.33kg),1.5GHz,"Bluetooth, Built-In Front Camera, Built-In Rear Camera, Touch Screen","The Amazon Kindle Fire HD 7 has an integrated memory of 16 GB that makes storing user data and downloaded content an easy task. It runs on the Android operating system and offers a variety of handy features. This 7-inch tablet is powered by a Mediatek quad-core processor with a clock speed of 1.5 GHz. Additionally, it has built-in front and rear cameras that allow you to capture quality photographs. What's more, this white tablet supports Bluetooth and Wi-Fi connectivity.",HD 7 (4th Generation),Fire,White,7in (17.78cm),,Fire OS,,UP to 8hr.,,,,,,,,IPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,http://www.ebay.com/itm/Amazon-Fire-HD-6-16GB-Wi-Fi-6inch-Black/132333600115?epid=203880957&hash=item1ecfb27d73%3Ag%3AVVgAAOSwpDdU4gaU,$79.99,"Amazon Fire HD 6 16GB, Wi-Fi, 6inch - Black",https://i.ebayimg.com/00/s/NDMyWDM1MA==/z/VVgAAOSwpDdU4gaU/$_35.JPG?set_id=89040003C1,New,Amazon,"0848719045604, 0848719045611",53-000779,,"Micro-USB, Wi-Fi",Black,Tablet,ARM,1280 x 800,2 Channel Megapixel,6in.,1GB,Quad Core,,1GB,,"Micro-USB, Wi-Fi",4.1in (10.41cm),Wi-Fi,6.7in (17.02cm),Not Applicable,0.4in (1.02cm),8GB,0.639lb. (0.29kg),1.5GHz,"Bluetooth, Built-In Front Camera, Built-In Rear Camera, Email, Touch Screen","Whether you love reading books, watching movies, or playing simple games curled up in the warmth of your bed, Amazon offers you a way to achieve all of those goals with a single device, the Kindle Fire HD 6 tablet. The Fire HD 6 in black has a convenient size. It's small and sturdy enough for kids to use but powerful enough for adults to enjoy, making the Amazon Kindle Fire HD 6 a great option for the whole family. This tablet measures 6.65 inches tall and 4.05 inches wide and is less than a half of an inch thick. Weighing just over 10 ounces, the Fire HD 6 is easy to hold and convenient to take on the go. The Corning Gorilla Glass screen prevents scratches and cracks to the screen. With its microUSB port and standard headphone jack, you can plug in multiple accessories, and with its Bluetooth capability, you can even use wireless headphones. The battery lasts up to eight hours when in use, so you won't have to be tied to an outlet while you are trying to use it. What's on the inside of the Kindle may be even more impressive than what is on the outside. This Fire has a dual 1.2GHz processor and two 1.5GHz CPUs, creating a quad-core setup that is then paired with 1GB of RAM. This ensures fast responses even with multiple functions running. The 8GB of integrated storage will ensure that you have plenty of room for books, pictures, and your favorite apps. If you do desire more space, Amazon offers unlimited Cloud storage. The Android OS v.4.4 KitKat operating system is laid out with convenient shortcuts to games, books, applications, and more. The home screen is made to be simple and easy to navigate. There is also access to the Amazon Kindle App store, so you can download new books and more with ease. With Wi-Fi 802.11 b/g/n WLAN connectivity, you can enjoy all of your materials, download new apps, surf the internet, and check your email when you are on the go.The 6-inch display on the HD 6 tablet has a 1280 x 800 native resolution, which ensures colors are amazingly vivid and movement is beautifully sharp for pictures, websites, and even streaming videos. If you are reading a book, text and type is easy to read. Audio comes through a single speaker and lines up perfectly with the video. Photographers will love the two built-in cameras. The primary camera is a 2-megapixel, rear-facing style that takes clear pictures and 1080p video. The secondary camera is a front-facing VGA, which is great for fun selfies and group shots. If you are seeking a fun, easy-to-use tablet, the Kindle Fire HD 6 is an excellent option. With its lightning-fast speeds, this is a device that delivers fantastic performance. Since its debut, the Kindle has been known for its versatility, functionality, and durability, and this black Amazon Fire HD 6 fourth-generation 8GB device continues that trend.",HD 6 (4th Generation),Fire,Black,6in (15.24cm),,Fire OS,,UP to 8hr.,,,,,,,,IPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,http://www.ebay.com/itm/Samsung-Galaxy-Tab-S2-SM-T817T-32GB-Wi-Fi-4G-T-Mobile-Black-w-Keyboard/132333712185?epid=219498032&hash=item1ecfb43339%3Ag%3At48AAOSw3yxZmfNz,$167.00,"Samsung Galaxy Tab S2 SM-T817T 32GB, Wi-Fi + 4G (T-Mobile) - Black w/ Keyboard!",https://i.ebayimg.com/images/g/t48AAOSw3yxZmfNz/s-l300.jpg,Used,Samsung,0610214641755,SM-T817TZKATMB,,"Micro-USB, Wi-Fi",Black,Tablet,,2048 x 1536,,9.7in.,3GB,Octa Core,,3GB,,"Micro-USB, Wi-Fi",9.34in (23.72cm),Wi-Fi + 4G,6.65in (16.89cm),T-Mobile,0.22in (0.56cm),32GB,0.83lb. (0.37kg),,"Bluetooth, Built-In Front Camera, Built-In Keyboard, Built-In Rear Camera, LCD Display, Touch Screen","The Samsung Galaxy Tab S2 is a useful device driven by a robust 1.9 GHz processor and running on Android platform. The tablet is equipped with 32 GB memory storage. It also features a convenient 9.7-inch display that provides clear visuals. This T-Mobile tablet supports Wi-Fi + 4G connectivity and lets its users wirelessly surf the Web, check e-mails, or stream videos. Furthermore, the Samsung device has a built-in camera. Its weight is 0.83 lbs. The product is available in black.",SM-T817T,Galaxy Tab S2,Black,,,Android,,,,Cracked Screen and with half of the LCD Damaged on the screen. Works other than that,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,http://www.ebay.com/itm/Microsoft-Surface-Pro-4-128GB-Wi-Fi-12-3in-Silver-Intel-Core-i5-4-GB-RAM/132333745831?epid=218199051&hash=item1ecfb4b6a7%3Ag%3A11MAAOSwC%7EdZwGPO,$570.00,"Microsoft Surface Pro 4 128GB, Wi-Fi, 12.3in - Silver (Intel Core i5 - 4 GB RAM)",https://i.ebayimg.com/images/g/11MAAOSwC~dZwGPO/s-l300.jpg,Used,Microsoft,0889842014259,CR5-00001,,"USB, Wi-Fi",Silver,Tablet,Intel,2736 x 1824,8 Megapixel,12.3in.,4GB,Dual Core,microSD,4GB,,"USB, Wi-Fi",7.93in (20.14cm),Wi-Fi,11.5in (29.21cm),Not Applicable,0.33in (0.84cm),128GB,1.73lb. (0.78kg),,"Bluetooth, Built-In Front Camera, Built-In Keyboard, Built-In Rear Camera, HD","Powerful and portable, this lightweight and convenient Microsoft Surface tablet offers you the connectivity of a computer. Easily access your favorite online recipes and download a shopping list to take with you to the grocery store. A massive 128 GB storage capacity rivals some laptops on the market and can safely store hours of digital media while still leaving room for thousands of photos. Featuring Windows 10, this tablet is able to keep up with the latest apps without crashing or draining the battery. The generous 12.3 in / 31.2 cm screen size and excellent resolution make for comfortable reading of a variety of digital publications as well as clear viewing of photos and videos. Enjoy HD reading of a selection of publications, clear viewing of TV and movies, and comfortable web surfing on this screen, which offers 2736 x 1824 pixel resolution. This convenient tablet features a 5 MP front camera for making video calls or taking self-portraits and videos. This tablet is Wi-Fi enabled, so you don’t always have to be at stuck at home to download eBooks.",4,Surface Pro,Silver,12.3in (31.24cm),,"Windows 10, Windows 10 Pro",,UP to 9hr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,http://www.ebay.com/itm/RCA-RCT6973W43-Voyager-III-RCA-7-16GB-Tablet-Android-Dual-Camera/132311570400?epid=871111714&hash=item1ece6257e0%3Ag%3AicAAAOSwpONZV%7EnZ,$44.99,"RCA RCT6973W43 Voyager III RCA 7"" 16GB Tablet Android Dual Camera ",https://i.ebayimg.com/images/g/icAAAOSwpONZV~nZ/s-l300.jpg,New other (see details),RCA,062118697305,RCT6973W43,,,,Tablet,,1024 x 600,,"7""",,Quad Core,,1GB,,,,,,,,16GB,,1.30GHz,,,,Voyager,Black,,,"Android 6.0, Marshmallow",,,,"BRAND NEW OPENED BOX. Never used, contents sealed.",,RCA,,,Android,,,Camera,,,,,,,,,Camera,,,,,,,,,,,,,,,,,,,,,
