,ItemLink,Price,Name,Image,Condition,Brand,Features,MPN,Processor Speed,Product Line,Resolution,Screen Size,Processor,Storage Capacity,RAM,Color,Type,Internet Connectivity,Exterior Color,UPC,Seller Notes,Processor Manufacturer,Hardware Connectivity,Rear Camera Resolution,Installed RAM,Expandability,Carrier,Expansion Ports,PC Interface,Height,Width,Depth,Weight,Battery Run Time,Product Information,Special Features,Model,Display Size,Operating System,Platform,Input Method,Bundle Listing,Contract,Display Tech,Touch Screen Technology,Front Camera Resolution,Wireless capabilities,Audio Input,Audio Output,Battery Technology,Supported File Types,Release Date,Processor Type,Max. Video Resolution,Networking Type,Country/Region of Manufacture,Bundled Items,Max Supported RAM,Interface,Hard Drive Capacity,Data Link Protocol,Plug,Plug Adaptor,EAN,Graphic Processor,RAM Technology,Cosmetic condition,Connectivity,test,Custom3,ROM,Number of Cores,Max Resolution,PID,Manufacturer,Resolution (pixels),No accessories,Memory,Size,ISBN,Colour,Display Color Support,Storage Controller Type,Installed Cache Memory,Installed Video Memory,Original box,Charger and cable,Compatible Model,Compatible Brand,ScreenSize,Model Number,Included,Headphones,Item shape,Alexa Enabled,Camera,Battery Life,Material,Manufacturer Part Number,Processor Number,Graphics
21,http://www.ebay.com/itm/Apple-iPad-mini-1st-Generation-16GB-Wi-Fi-7-9in-Black-Slate/132354287040?epid=117365730&hash=item1ed0ee25c0%3Ag%3AcKwAAOSw7NpZ2Cst,$15.65,"New ListingApple iPad mini 1st Generation 16GB, Wi-Fi, 7.9in - Black & Slate",https://i.ebayimg.com/images/g/cKwAAOSw7NpZ2Cst/s-l300.jpg,For parts or not working,Apple,,MD528LL/A,,iPad mini 1st Generation,1024 x 768,7.9in.,Dual Core,16GB,1GB,Black,Tablet,Wi-Fi,Black & Slate,"0858937568793, 0616469241597, 0885909570331",,Apple,"Micro-USB, Wi-Fi",5 Megapixel,1GB,,Not Applicable,"TV Out (RCA), VGA out","Micro-USB, Wi-Fi",0.28 oz.in (0.72cm),7.87in (20cm),5.3in (13.47cm),0.68lb. (0.308kg),UP to 10hr.,"This thin and lightweight Apple iPad mini MD528LL tablet is more convenient to carry than a laptop and has all the features you enjoy on a mobile phone. Intuitive to use, it has a handy 7.9 in / 20.1 cm touch screen that's operated by a few swipes or taps. With its innovative and exciting products, Apple is an industry leader in consumer electronics, offering high-quality and reliable devices. Sporting a 16 GB storage capacity, this tablet stores approximately 9,000 photos, 3,500 songs or 20 hours worth of video, so users can take their entertainment to go. Catch up on the latest news, respond to emails and even stream a favorite movie with the sleek and powerful Apple iOS 6 operating system. It's possible to view a selection of digital material with ease and comfort thanks to the tablet's the handy 7.9 in / 20.1 cm screen size. Users can read content, view photos and use features such as email and web browsers comfortably thanks to the tablet's 1024 x 768 screen resolution. With its 1.2 MP front camera, this tablet allows users to make memorable video calls to any destination. Experience a continuous flow of communication and use with this tablet by utilizing the ready and accessible Wi-Fi connectivity.","Bluetooth, Built-In Front Camera, Built-In Rear Camera, Built-in dictionary, Email, HD, MPEG-4 Video Player, Touch Screen, Video Recorder, Web Browser",Wi-Fi,7.9in (20.07cm),iOS,"Mac, PC","Camera, Touch-Screen",,,LED,Multi-Touch,1.2 Channel Megapixel,"Bluetooth, Built-in Wireless, WLAN 802.11a, WLAN 802.11b, WLAN 802.11g, WLAN 802.11n",Microphone,"Headphones, Speaker(s)",Rechargeable Lithium-Polymer,"AAC-LC, AAX Plus (AAX+), AVI, Audible Enhanced Audio, DOCX, GIF, JPG, MP3, MPEG-4, VBR, WAV",10/23/2012,Apple A5,,"Bluetooth, Integrated Wireless LAN",,,16GB,"Camera, USB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,http://www.ebay.com/itm/Brand-new-and-sealed-Samsung-Galaxy-Tab-A-SM-T280-8GB-Wi-Fi-7in-Black/132354371698?epid=232127718&hash=item1ed0ef7072%3Ag%3A5nUAAOSw6AlZ2EUK,$119.74,"New ListingBrand new and sealed Samsung Galaxy Tab A SM-T280 8GB, Wi-Fi, 7in - Black",https://i.ebayimg.com/images/g/5nUAAOSw6AlZ2EUK/s-l300.jpg,New,Samsung,,Does Not Apply,,,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,http://www.ebay.com/itm/Samsung-Galaxy-Tab-4-SM-T230NU-8GB-Wi-Fi-7in-BLACK/132354397772?hash=item1ed0efd64c%3Ag%3A-1EAAOSwzx9Z2E4j,$59.00,"New ListingSamsung Galaxy Tab 4 SM-T230NU 8GB, Wi-Fi, 7in BLACK",https://i.ebayimg.com/images/g/-1EAAOSwzx9Z2E4j/s-l300.jpg,Used,Samsung,,,,,,,,,,,,,,Does not apply,"minimal cosmetic scuffs, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,http://www.ebay.com/itm/Sungale-4-3-Android4-0-Tablet-1-2GHz-4GB-480-x-272-ID436WTA/141023991880?epid=2164380430&hash=item20d5af5848%3Ag%3A22gAAMXQGQRR8rft,$37.69,"Sungale 4.3"" Android4.0 Tablet 1.2GHz, 4GB (480 x 272) ID436WTA ",https://i.ebayimg.com/images/g/22gAAMXQGQRR8rft/s-l300.jpg,New,Sungale,,ID436WTA,1.2GHz,,480 x 272,4.3,,4 GB,,,Tablet,Wi-Fi,,884945000871,,,,,,,,,,,,,,,,,,,Android 4.1.x Jelly Bean,Android,,,,,,,,,,,,,,,,,,,,4 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,http://www.ebay.com/itm/Barnes-Noble-NOOK-Color-8GB-Wi-Fi-7in-Black/141132593642?epid=108771611&hash=item20dc2879ea%3Ag%3AvjoAAMXQWzNSnqO-,$69.00,"Barnes & Noble NOOK Color 8GB, Wi-Fi, 7in - Black",https://i.ebayimg.com/images/g/vjoAAMXQWzNSnqO-/s-l300.jpg,Used,Barnes & Noble,Speakerphone,,,NOOK,1024 x 600,"7""",,8GB,,Black,eBook Reader,Wi-Fi,,9781400532650,,,USB 2.0,,,,Not Applicable,,,,,,,,,,,,Android,,,,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,http://www.ebay.com/itm/Barnes-Noble-NOOK-Color-8GB-Wi-Fi-7in-Black/141141083847?epid=108771611&hash=item20dcaa06c7%3Ag%3A59MAAOxyOlhSq%7EkP,$90.00,"Barnes & Noble NOOK Color 8GB, Wi-Fi, 7in - Black",https://i.ebayimg.com/images/g/59MAAOxyOlhSq~kP/s-l300.jpg,Used,Barnes & Noble,,,,NOOK,1024 x 600,"7""",,8 GB,,,eBook Reader,Wi-Fi,,000013625672,,,USB 2.0,,,,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,http://www.ebay.com/itm/NEW-Allen-Bradley-MPL-B4520P-MK22AA-SER-A-7052-05-4301-AC-SERVO-MOTOR/141157860053?hash=item20ddaa02d5%3Am%3Amknat5Yw6ZgZVp5_-ypN-xQ,"$1,950.00", NEW! Allen Bradley MPL-B4520P-MK22AA / SER. A / 7052-05-4301 / AC SERVO MOTOR,https://i.ebayimg.com/images/a/T2eC16hHJIYE9qUcQ(4qBQo8(Nhm3!~~/s-l300.jpg,New,ALLEN BRADLEY,,Allen Bradley MPL-B4520P-MK22AA AC Servo Motor,,MPL-B4520P-MK22AA / SER. A / 7052-05-4301,,,,,,,MPL-B4520P-MK22AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,http://www.ebay.com/itm/EXCELLENT-Allen-Bradley-N-3412-2-H00AA-193528-AC-SERVO-MOTOR/141213210516?hash=item20e0f69794%3Ag%3AlWgAAOxy0NtTBvd0,"$1,250.00",EXCELLENT! Allen Bradley N-3412-2-H00AA / 193528 AC SERVO MOTOR,https://i.ebayimg.com/images/g/lWgAAOxy0NtTBvd0/s-l300.jpg,Used,Allen Bradley,,Allen Bradley N-3412-2-H00AA / 193528 AC SERVO MOT,,Allen Bradley N-3412-2-H00AA / 193528,,,,,,,,,,,"Some Nicks, Scuffs, Scratches somewhere on the body and label due to moving around on the shelf. The unit is Like NEW!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,http://www.ebay.com/itm/E-Ceros-Create-7-Inch-Android-4-2-Touch-Screen-Tablet-Dual-Core-1-6GHz-CPU-51/141295992833?hash=item20e5e5c001%3Ag%3AI1oAAOxycgVTfotI,$85.00,"E-Ceros Create 7 Inch Android 4.2 Touch Screen Tablet - Dual Core 1.6GHz CPU, 51",https://i.ebayimg.com/images/g/I1oAAOxycgVTfotI/s-l300.jpg,New,,,,,,,7 inch,,512 MB,,,Tablet,Wi-Fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,http://www.ebay.com/itm/Samsung-Galaxy-Tab-Pro-8-4-Tablet-White-SM-T320/141347315444?hash=item20e8f4def4%3Ag%3A088AAOSwq7JT8Zo7,$350.00,"Samsung Galaxy Tab Pro 8.4"" Tablet, White SM-T320 ",https://i.ebayimg.com/images/g/088AAOSwq7JT8Zo7/s-l300.jpg,Used,Samsung,,SM-T320NZWAXAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,http://www.ebay.com/itm/NEW-Parker-Compumotor-OEMZL6104-stepper-Microstepping-Drive-Controller/141421471202?epid=0&hash=item20ed6065e2%3Ag%3AwOMAAOSwygJXg4Wz,"$1,750.00",NEW! Parker Compumotor OEMZL6104 stepper Microstepping Drive / Controller,https://i.ebayimg.com/images/g/wOMAAOSwygJXg4Wz/s-l300.jpg,New other (see details),Parker,,Parker Compumotor OEMZL6104 Stepper Indexer Drive,,OEMZL6104 Stepper indexing Drive / Controller,,,,,,,OEMZL6104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,http://www.ebay.com/itm/Allen-Bradley-1398-DDM-019-9101-1533-AC-Servo-Drive-VERY-CLEAN-LikeNEW/141425080964?hash=item20ed977a84%3Ag%3APU8AAOxy6%7EBR3qYE,"$1,250.00",Allen Bradley 1398-DDM-019 / 9101-1533 AC Servo Drive | VERY CLEAN! LikeNEW!,https://i.ebayimg.com/images/g/PU8AAOxy6~BR3qYE/s-l300.jpg,Used,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,http://www.ebay.com/itm/Toshiba-AT300-16GB/141503028432?epid=114817970&hash=item20f23cdcd0%3Ag%3Aa1gAAOSwD0lUiJsi,$500.00,Toshiba AT300 16GB,https://i.ebayimg.com/images/g/a1gAAOSwD0lUiJsi/s-l300.jpg,Used,Toshiba,"Bluetooth, Built-In Front Camera, Built-In Keyboard, Built-In Rear Camera, Expandable Memory",,,,,"10.1""",,16 GB,,Black,Tablet,Wi-Fi,,,,,,,,,Not Applicable,,,,,,,,,,,,Android,,,,Without Contract,,,,,,,,,,,,,,"Case/Cover, Extra Charger",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,http://www.ebay.com/itm/Nextbook-Next-7P12-8GB-Wi-Fi-Internet-Tablet-7in-Black-Android-OS/141503654486?epid=177428179&hash=item20f2466a56%3Ag%3AW1MAAOSwQJhUiT3R,$27.95,"Nextbook Next 7P12 8GB, Wi-Fi Internet Tablet 7in - Black - Android OS",https://i.ebayimg.com/images/g/W1MAAOSwQJhUiT3R/s-l300.jpg,Used,Nextbook,,NEXT7P12-8GP,,,800 x 480,7in.,Quad Core,8GB,1GB,,Tablet,Wi-Fi,Black,0847275000386,"It looks and works great. It may have minor signs of use, it's tested and guaranteed, reset to factory settings, comes with USB cable and charger and ready to use right away, buy with confidence!",ARM,"Micro-USB, Wi-Fi",3 Megapixel,1GB,microSD,Not Applicable,Micro-SD,"Micro-USB, Wi-Fi",5.37in (13.64cm),7.8in (19.81cm),0.37in (0.94cm),2 Channellb. (0.9kg),UP to 6hr.,"Nextbook Next7P12 has a convenient 7in (17.78 cm) display that provides clear visuals. Running on Android operating system and featuring Wi-Fi connectivity, this Nextbook tablet offers to its users various handy features and allows them to surf the Internet, explore social networks, or check e-mails. Plus, the integrated 8 GB memory of this black Nextbook Next7P12 provides storage space for the user files.","Built-In Front Camera, Built-In Rear Camera",Next7P12,7in (17.78cm),Android,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,http://www.ebay.com/itm/BlackBerry-PlayBook-64GB-Wi-Fi-7in-Black-Free-OEM-Rapid-Travel-Charger/141531081100?epid=103171208&hash=item20f3e8e98c%3Am%3Amd42-MkW_hwQWtQHK9If-pg,$239.47,"BlackBerry PlayBook 64GB, Wi-Fi, 7in - Black - Free OEM Rapid Travel Charger","https://i.ebayimg.com/images/a/(KGrHqF,!p0FBgy1rzqvBQkVT5CSIw~~/s-l300.jpg",New other (see details),BlackBerry,,,1GHz,,1024 x 600,7in.,Dual Core,32GB,1GB,,Tablet,Wi-Fi,,843163074699,"Mint Condition Open box tablet. Does not come with USB charger, it comes instead of an upgraded Rapid Travel Charger.",,Wi-Fi,,,,Not Applicable,,,,,,,,,,,,,,,,Not Applicable,,,,,,,,,,,,,,Screen Protector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,http://www.ebay.com/itm/windows-surface-rt-64-GB-with-blue-keyboard-selling-for-250/141691858700?epid=115433748&hash=item20fd7e2f0c%3Ag%3Adl8AAOSwstxVe5Tn,$250.00,"windows surface rt, 64 GB, with blue keyboard. selling for $250",https://i.ebayimg.com/images/g/dl8AAOSwstxVe5Tn/s-l300.jpg,Used,Microsoft,"Built-In Front Camera, Built-In Rear Camera",,,Surface,,"10.6""",,64GB,,Black,Tablet,Wi-Fi,,885370449181,,,Micro-SD,,,,Not Applicable,,,,,,,,,,,,Windows RT,,,,Not Applicable,,,,,,,,,,,,,,Extra Charger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,http://www.ebay.com/itm/Apple-iPad-3rd-Generation-16GB-Wi-Fi-9-7in-White-MD328LL-A/141729376652?epid=109304845&hash=item20ffbaa98c%3Am%3AmqDtikUH0Ie1UL5H43h64cA,$399.00,"Apple iPad 3rd Generation 16GB, Wi-Fi, 9.7in - White (MD328LL/A)","https://i.ebayimg.com/00/$(KGrHqR,!pIE9c2BDUPOBPZbPR3lVg~~_35.JPG?set_id=89040003C1",Seller refurbished,Apple,"Built-In Front Camera, GPS, HD, Retina Display, Built-In Rear Camera, Speakerphone",MD328LL/A,1GHz,iPad 3rd Generation,2048 x 1536,"9.7""",Other,16GB,,White,Tablet,Wi-Fi,,885909550418,,,USB,,,,Not Applicable,,,,,,,,,,,,iOS,,,,Not Applicable,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,http://www.ebay.com/itm/Latte-Table-Ice-Tab2-LV70D-Android-4-2-Black/141888159631?hash=item2109317f8f%3Ag%3A7WcAAOSw8-tWUjer,$49.99,Latte Table Ice Tab2 LV70D Android 4.2 Black,https://i.ebayimg.com/images/g/7WcAAOSw8-tWUjer/s-l300.jpg,Used,Latte,"File Browsing, FM Radio, HD Compatible, Integrated Speakers, LCD Display, Media Player, MP3 Player, Touch Screen, Video Recorder, Web Browser, Backlight, Bluetooth, Built-In Front Camera, Built-In Rear Camera, Color Screen, Email, Expandable Memory",,,,1024 x 600,"7""",Dual Core,8GB,1GB DDR3,Black,Tablet,Wi-Fi,,,,,Bluetooth,,,,,,,,,,,,,,,,Android 4.2.X Jelly Bean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,http://www.ebay.com/itm/BROKEN-COBY-KYROS-MID7065-7065-7-WEB-CAM-4GB-HDMI-Wi-Fi-eReader-TABLET-T4238/141894720138?hash=item2109959a8a%3Am%3AmUGOTZrp3DtkCtyDXYABfdA,$49.00,"~BROKEN~ COBY KYROS MID7065 7065 7"" WEB-CAM 4GB HDMI Wi-Fi eReader TABLET T4238",http://ir.ebaystatic.com/pictures/aw/pics/nextGenVit/imgNoImg.gif,For parts or not working,Coby,,,,,,,,,,BLK,Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,http://www.ebay.com/itm/google-nexus-10-32gb/141914691419?hash=item210ac6575b%3Ag%3Ay1QAAOSwQYZW0VDt,$249.99,google nexus 10 32gb,https://i.ebayimg.com/images/g/y1QAAOSwQYZW0VDt/s-l300.jpg,Used,Google,,,,,,"10""",,32GB,,,,Wi-Fi,,,"Mint condition, like new, with factory screen protectors!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,http://www.ebay.com/itm/Sony-PRS-300-PRS-300-5-inch-Touch-Edition-E-Book-Reader-Silver/141917887902?epid=103119185&hash=item210af71d9e%3Ag%3AoxEAAOSwWKtUsieI,$7.99,"Sony PRS-300 PRS 300 5"" inch Touch Edition E-Book Reader Silver",https://i.ebayimg.com/00/s/MjgzWDI2Ng==/z/oxEAAOSwWKtUsieI/$_35.JPG?set_id=89040003C1,Used,Sony,,,800MHz,Pocket Edition,800 x 600,5in.,,500MB,,Silver,eBook Reader,,,027242773882,Used. Minor wear and tear. Corporate returns for upgrade.,,"Wi-Fi, Micro-USB",,,,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,http://www.ebay.com/itm/NEW-Allen-Bradley-1398-DDM-009-P-N-9101-1532-Servo-Drive/141937980209?hash=item210c29b331%3Ag%3AHY0AAOxy0x1TQ%7ECb,"$1,250.00",NEW! Allen Bradley 1398-DDM-009 | P/N: 9101-1532 | Servo Drive,https://i.ebayimg.com/images/g/HY0AAOxy0x1TQ~Cb/s-l300.jpg,New other (see details),Allen Bradley,,Allen Bradley 1398-DDM-009 Servo Drive,,,,,,,,,1398-DDM-009 | P/N: 9101-1532,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,http://www.ebay.com/itm/Samsung-Galaxy-Note-4-32GB-4G-LTE-SM-N910A-AT-T-T-Mobile-Phone-Black-UNLOCKED/141966040243?hash=item210dd5dcb3%3Ag%3A3Q0AAOSwiOFZOZth,$176.95,Samsung Galaxy Note 4 32GB 4G LTE SM-N910A AT&T T-Mobile Phone Black (UNLOCKED),https://i.ebayimg.com/images/g/3Q0AAOSwiOFZOZth/s-l300.jpg,Manufacturer refurbished,Samsung,,SM-T230NZWAXAR,,Galaxy Tab 4,1280 x 800,7in.,Quad Core,8GB,2GB,White,Tablet,Wi-Fi,White,"0887276042268, 0887276042275","Customer/Carrier Return. 100% working money back guaranteed!! Phone have minor sign of blemishes/scratches on the screen/sides. The phone comes in box with USB Cable and Charger. Works on any GSM network including AT&T, T-Mobile, MetroPCS, Simple Mobile, Cricket Wireless GSM, H20, etc. - Will NOT work on any CDMA Carrier (Verizon, Sprint, etc.)",Samsung,"Micro-USB, Wi-Fi",3 Megapixel,2 ChannelGB,microSD Slot,Not Applicable,,"Micro-USB, Wi-Fi",4.25in (10.8cm),7.36in (18.69cm),0.35in (0.89cm),0.61lb. (0.27kg),UP to 10hr.,"Pop this Samsung Galaxy Tab tablet into a purse or bag and take your favorite eBook or digital newspaper with you. When you're on the move, this tablet makes it easy to read and listen to music as well. The respected Samsung brand delivers innovation and value across it's range of popular electronic devices. Perfect for trips, the tablet's 8 GB hard drive capacity can hold a selection of favorite movies, e-books, music and games to keep everyone entertained. Innovative and sophisticated, this tablet runs on the Android operating system and can respond to simple voice commands for hands-free use. The 7 in / 17.8 cm screen size is easy to hold with one hand, making this device a snap to take along on every adventure. With an impressive screen resolution of 1280 x 800, this tablet provides users with HD quality viewing at home or on the go. With networks available in almost every location, the Wi-Fi connectivity on this tablet quickly and easily connects users to the Internet.","Bluetooth, Built-In Front Camera, Built-In Keyboard, Built-In Rear Camera, LCD Display, Touch Screen",SM-T230N,7in (17.78cm),Android,,,,Without Contract,,,,LTE,,,,"FLAC, MP3, OGG, WAV",,,,4G,,,,,,LTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,http://www.ebay.com/itm/KOCASO-M776-Anroid-4-1-capacitive-7-tablet-PC-Dual-Core-Dual-Camera-DUEL-SIM-PH/141985446378?hash=item210efdf9ea%3Ag%3AA7QAAOSwt7pXLjvu,$116.08,"KOCASO M776 Anroid 4.1 capacitive 7"" tablet PC Dual-Core Dual-Camera DUEL SIM PH",https://i.ebayimg.com/images/g/A7QAAOSwt7pXLjvu/s-l300.jpg,New,KOCASO,"Backlight, Bluetooth, Built-In Front Camera, Built-In Rear Camera, Color Screen, Email, File Browsing, FM Radio, LCD Display, Media Player, MP3 Player, Touch Screen, Video Recorder, Web Browser",13077602914,"MT6577, ARM CORTEX - A9 DUAL CORE @ 1GHz",Dual Sim Tablet Phone,1024 * 600,"7""",,4GB,512MB DDR3,Bluesh,Tablet,Wi-Fi + 3G + 2G,,609207975236,,,"HDMI, USB-C",,,,Unlocked,,,,,,,,,,,,Jelly Beans Android 4.1,,,,Not Applicable,,,,,,,,,,,,,,Case/Cover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,http://www.ebay.com/itm/Amazon-Fire-5th-Generation-8GB-Wi-Fi-7in-Black-Latest-Model/142038557536?epid=218535760&hash=item2112286360%3Ag%3AD-8AAOSwMNxXWUci,$55.00,"Amazon Fire (5th Generation) 8GB, Wi-Fi, 7in - Black (Latest Model)",https://i.ebayimg.com/00/s/MTAwMFgxMDAw/z/D-8AAOSwMNxXWUci/$_35.JPG?set_id=89040003C1,New,Amazon,,,1.3GHz,Fire,1024 x 600,7in.,Quad Core,8GB,1GB,Black,Tablet,Wi-Fi,,848719062854,,,"Wi-Fi, Micro-USB",,,,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,http://www.ebay.com/itm/Lava-LT-7010-7-Tablet-Android-4-2-OS-Wifi-4GB-Storage-Dual-Core-Processor/142095612549?hash=item21158efa85%3Ag%3AzYMAAOSwV0RXvLVj,$87.80,Lava LT-7010 7'' Tablet Android 4.2 OS Wifi 4GB Storage Dual Core Processor,https://i.ebayimg.com/images/g/zYMAAOSwV0RXvLVj/s-l300.jpg,New,Lava,,LT7010_12843,,,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK 3 Pin Plug,Included For European Countries,5060169712843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,http://www.ebay.com/itm/Microsoft-Surface-RT-32GB-Black-Bundle-Works-Great-TP111860122/142125084319?epid=129520553&hash=item211750ae9f%3Ag%3A%7EuQAAOSw8w1X4vpF,$112.48,"Microsoft Surface RT 32GB Black Bundle, Works Great -TP111860122",https://i.ebayimg.com/images/g/~uQAAOSw8w1X4vpF/s-l300.jpg,Used,Microsoft,,9HR-00001,,,1366 x 768,10.6in.,Quad Core,32GB,2GB,Silver,Tablet,Wi-Fi,Dark Titanium,0885370449075,"“Product shows signs of heavy wear and frequent use. Cosmetic flaws may include scratches, scuffs, and/or dents, and the display may have clearly visible scratching or scuffing. The unit has an adhesive material on its housing. The display lens has a light-to-mild amount of shallow depth scratches. Most damage cannot be seen from an arm's length. Numerous amounts of scratches and/or paint wear can be found over a majority of the housing. A few cracks, dents and/or nicks may be present. Small trim pieces may be damaged or missing. There are dead pixels and/or bright spots on the display that do not impair functionality. This item has been professionally tested in all of the following areas and is guaranteed to be completely functional:The item's display has been tested and is in working order.”",NVIDIA,"Micro-USB, Wi-Fi",,2 ChannelGB,"microSD, microSDXC",Not Applicable,Micro-SD,"Micro-USB, Wi-Fi",6.8in (0.37cm),10.81in (10.81cm),0.4in (6.77cm),1.5lb. (0.68kg),UP to 8hr.,"With an integrated memory of 32 GB the Microsoft Surface RT makes storing user data and downloaded content easy. Running on Windows RT operating system, this Microsoft tablet offers a variety of handy features, as well as Wi-Fi connectivity. Additionally, this Microsoft Surface weighs 1.5lb (0.68 kg) and comes in dark titanium color with 10.6in (26.92 cm) display, ensuring convenient usage and menu navigation.","Built-In Front Camera, Built-In Rear Camera, Speakerphone",RT with Touch Cover,10.6in (26.92cm),Windows RT,PC,"Camera, Touch-Screen",,,HD LCD,Multi-Touch,,,,,,,,Core i5,,"Bluetooth, Integrated Wireless LAN",,Power Charger with cable,2 ChannelGB,,,,,,,Intel HD Graphics 4000,DDR3 SDRAM,Excellent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
