,ItemLink,Price,Name,Image,Condition,Seller Notes,MPN,UPC,Type,Processor Speed,Brand,Memory,Model,Hard Drive Capacity,Product Line,Graphics Processing Type,Operating System Edition,Storage Type,Operating System,Color,Screen Size,Hardware Connectivity,Processor Type,Optical Drive,Bluetooth,HDMI,Height,Input Voltage,Depth,Keyboard Localization,Display Screen Type,Manufacturer,Ethernet Technology,Flash Memory Capacity,Network (RJ-45),Front Camera/Webcam,Number of Batteries,Front Camera/Webcam Resolution,Number of Cells,Graphics Controller Manufacturer,Number of USB 3.0 Ports,Graphics Controller Model,Graphics Memory Accessibility,Graphics Memory Technology,Country of Origin,Display Screen Technology,Memory Technology,Energy Star,Environmental Certification,Number of USB 3.1 Ports,Environmentally Friendly,Operating System Architecture,Operating System Platform,Maximum Battery Run Time,DisplayPort,Finger Print Reader,Graphics Memory Capacity,Focus Modes,Cellular Data Connectivity Technology,Cellular Generation,Internet Connectivity,Resolution,RAM,Storage Capacity,Additional Ports,Optical Drive Type,Bit Rate,Primary Graphics Card,Keyboard Language,USB Ports,Wifi,Features,Country/Region of Manufacture,Release Year,SSD Capacity,Bundle Listing,Near Field Communication,Touch Screen,CD/DVD Drive,Processor Core,Processor Manufacturer,Processor Model,Original Charger,3G Sim Card slot,BlueTooth,WWAN Compatible,Integrated Webcam,Display Adapters,Screen Resolution,On-Site Warranry,Manufacturer warranty,EAN,ISBN,Item Condition,Storage capacity,Keyboard Type,Touch Screen Function,WWAN,WiFi,Serial Number,Manufacturer Warranty,OS Installed,Wireless Card,Mpn,Marque,Additional Features,Recovery Partition,SKU,Product Type,Total Number of USB Ports,Processor Generation,Standard Memory,Solid State Drive Capacity,Product Family,Wireless LAN,Weight (Approximate),Product Series,Brand Name,caractéristiques,Numéro de pièce fabricant,Colour,Memory (RAM),Laptop Size,Supplémentaires caractéristiques,Dimension disque dur,Modèle processeur,Dimensions de l'écran,Mémoire (RAM),Marque processeur,Garantie,Fonctionnalité Additionelle,Neuf/Usagé,Conditions,Vitesse du processeur,Lecteur et/ou graveur,RAM Technology,CPU,Display resolution,Hard Drive 1,RAM Capacity,OS,RAM 6GB,Core,Screen resolution,Screen size,CPU Series,Single camera,Graphics Card Frequency,Graphics Chipset,WIFI 802.11b/g/n/ac,Hard Disk Memory,Form Factor,Battery Chemistry,Battery Capacity,Flash Memory,Maximum Power Supply Wattage,Backlight Technology,Number of Battery Cells,Primary Drive,Processor Configuration,Caractéristiques Additionelle,Series,Lenovo charger included,3G Sim Card Slot,WWAN compatible,Microsoft Office 2013 Pro,ISKU,Country of Manufacture,Warranty,Graphics Card,Mini DisplayPort,Hard Drive Caddy,AC Adapter,Battery,Hard Drive,RAM memory,Processor,Character,Size,Recommended Ages,Graphics Type,OS DOS,RAM 4GB,Screen type,Battery Type,CPU Intel Celeron J1900,Standby time,Display Ratio,Bandwidth,Support standard,Frequency,Mémoire RAM,Taille de l'écran,Capacité de stockage,Type de processeur,Système d'exploitation,Fast Fulfillment,Stock ID,Memory Card Supported,Aspect Ratio,Memory Card Reader,Technology,RF connector,DUAL-510 input I/F,battey,Media Drive,Hybrid Hard Drive Capacity,Size Type,Graphic Card,Wireless,Warranty - Parts,Warranty - Labor,Product Model,Flash,Gateway Tablet PC,Graphic Processor,Memory RAM,Charger,Screen Resolutions,Wireless Type,Average Battery Life (in hours),Item Weight,Processor Count,Flash Memory Size,Graphics Coprocessor,Card Description,Touchscreen,Storage Caopacity,Controller Platform,WWAN Supported,Wireless LAN Standard,
11,http://www.ebay.com/itm/ARBOR-Arpex-1610-1U-Fanless-Embedded-Computer-Intel-Atom-N270-1-60GHZ-2GB-RAM/132347849954?hash=item1ed08bece2%3Ag%3AFvcAAOSw0HFZou3c,$420.00,ARBOR Arpex-1610 - 1U Fanless Embedded Computer Intel Atom N270 1.60GHZ ,2GB RAM,https://i.ebayimg.com/images/g/FvcAAOSw0HFZou3c/s-l300.jpg,Used,professionaly done all tests and working 100%,Arpex-1610,,Embedded Computer,1.60GHz,ARBOR,2GB,Arpex-1610,40GB,,,,,Windows XP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,http://www.ebay.com/itm/SOSOON-I802-Laptop-11-6-Windows-10-2GB-32GB-Quad-Core-Processor-1-80GHz-Netbook/302326165028?hash=item46640b2e24%3Am%3AmPJbd3BbztLdlP-g9s28izg&var=,$169.99,"SOSOON I802 Laptop 11.6"" Windows 10 2GB 32GB Quad Core Processor 1.80GHz Netbook",https://i.ebayimg.com/images/g/IkoAAOSwhvFZJQMq/s-l300.jpg,New,,Does Not Apply,Does Not Apply,Laptop,1.80GHz,Unbranded/Generic,,I802,,,Integrated/On-Board Graphics,,,Windows 10,,11.6in.,Bluetooth,USB,HDMI,Intel Z3735F Quad Core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wi-Fi,1366*768,2GB,32 GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,http://www.ebay.com/itm/Dell-Refurbished-Latitude-E5430-14-Laptop-Windows-10-Home/352180722229?hash=item51ff9b5a35%3Ag%3ANXYAAOSwdPBZ12V-,$398.75,"New ListingDell Refurbished Latitude E5430 14"" Laptop, Windows 10 Home",https://i.ebayimg.com/images/g/NXYAAOSwdPBZ12V-/s-l300.jpg,Used,This laptop has been used previously, but is fully operational and functions as intended.  There are some light scratches on the lid and bottom of the laptop.  Everything has been tested and works the way it should.,Does Not Apply,Does Not Apply,Notebook/Laptop,2.60GHz,Dell,8GB,E5430,512GB,Latitude,Integrated/On-Board Graphics,Home,SSD (Solid State Drive),Windows 10,,"14""",,Intel Core i5-3230M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HDMI / VGA / ESATA / Ethernet,DVD-ROM,64,Intel HD graphics,English,3,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,http://www.ebay.com/itm/eMachines-N-10-W340ua-14-1-60GB-HDD-1GB-DDR2-Laptop/151878968103?hash=item235cb12327%3Ag%3Aj%7EcAAOSwI-BWP5Lj,$224.95,"eMachines N-10 W340ua 14.1"" 60GB HDD 1GB DDR2 Laptop",https://i.ebayimg.com/images/g/j~cAAOSwI-BWP5Lj/s-l300.jpg,Seller refurbished,,,,Notebook,1.66GHz,eMachines,1GB  PC2-4200 DDr2,N-10 W340ua,60GB,N Series,Nvidia GeForce Go 6100,professional w/SP3,,Windows XP,Black,"14.1""",,AMD Sempron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,http://www.ebay.com/itm/NEW-2017-Lenovo-ThinkPad-X1-Yoga-2nd-Gen-i7-7600U-16G-1T-SSD-OLED-WQHD-2560x1440/122598830875?epid=11005257389&hash=item1c8b75b31b%3Ag%3AkicAAOSwqVBZaMYO,$2,599,NEW 2017 Lenovo ThinkPad X1 Yoga 2nd Gen i7-7600U 16G 1T SSD OLED WQHD 2560x1440,https://i.ebayimg.com/images/g/kicAAOSwqVBZaMYO/s-l300.png,New,,20JDCTO1WW,Does not apply,Notebook/Laptop,2.8 GHz to 3.9 Ghz,Lenovo,16GB,Thinkpad X1 Yoga 2nd Gen,1TB Pcie SSD,ThinkPad,Integrated/On-Board Graphics,Home,SSD (Solid State Drive),Windows 10 Home,Black,14.0 WQHD (2560 x 1440) OLED Touch,USB 3.0,Intel Core i7 7th Gen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trackpad With Fingerprint Reader., Backlit Keyboard, Built-in Webcam,China,2017,1TB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,http://www.ebay.com/itm/HP-2533t-Mobile-thin-client-Laptop/322732980348?hash=item4b2462787c%3Ag%3ADb4AAOSwgv5ZVM7r,$58.21,HP  2533t Mobile thin client Laptop,https://i.ebayimg.com/images/g/Db4AAOSwgv5ZVM7r/s-l300.jpg,Used,,Does Not Apply,Does not apply,,,HP,,2533t,2mb,,,None,,,,,,VA c-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,http://www.ebay.com/itm/HP-Mini-110-Netbook/292281025382?hash=item440d4e8366%3Ag%3Atq4AAOSwSlBYswt8,$49.99,HP Mini 110 Netbook,https://i.ebayimg.com/images/g/tq4AAOSwSlBYswt8/s-l300.jpg,Used,,,,Netbook,,HP,,Mini 110 Netbook,,Mini,,,,,,,,Intel Atom N270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,http://www.ebay.com/itm/HP-Pavilion-dv9000-17-Notebook-1-73GHz-Intel-Core-Duo-1GB-RAM-80GB-HDD/112589424324?hash=item1a36da46c4%3Ag%3AMm8AAOSwNbJZ1Tfo,$73.59,"HP Pavilion dv9000 17"" Notebook, 1.73GHz Intel Core Duo, 1GB RAM, 80GB HDD",https://i.ebayimg.com/images/g/Mm8AAOSwNbJZ1Tfo/s-l300.jpg,Used,This laptop has been cleaned, tested & inspected.  It is found to be in good working order and in overall good condition, please see images for exact condition, it does have some scuffs & dings but is in overall acceptable shape for a computer of this age.  This computer comes with a clean 80GB HDD. There is no operating system or AC adapter included. Battery is untested and comes as-is.,dv9000,689192562253,Notebook,1.73GHz,HP,1GB,dv9000,80GB,Pavilion,,Not Applicable,HDD (Hard Disk Drive),Not Included,,"17""",,Intel Core Duo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,http://www.ebay.com/itm/Motion-Computing-LE1700-T006-Core-2-Duo-1-5-GHz-Laptop-2-GB-RAM-NO-HDD/362116733753?hash=item544fd6db39%3Ag%3ARD0AAOSwhGlZnItK,$49.99,Motion Computing LE1700 T006 Core 2 Duo 1.5 GHz Laptop 2 GB RAM NO HDD,https://i.ebayimg.com/images/g/RD0AAOSwhGlZnItK/s-l300.jpg,Used,,LE1700 T006,Does not apply,Tablet,1.50GHz,Motion,2GB,LE1700,,Motion Computing,Integrated/On-Board Graphics,Not Applicable,,Not Included,,12.1in.,,Intel Core 2 Duo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,http://www.ebay.com/itm/HP-Smart-Buy-Chromebook-11-G5-N3060-4GB-16GB-Chrome-OS-11-6/302476927151?epid=227572883&hash=item466d07a0af%3Ag%3AxPEAAOSwJH1ZKI55,$119.00,"HP Smart Buy Chromebook 11 G5 N3060 4GB 16GB Chrome OS 11.6""",https://i.ebayimg.com/images/g/xPEAAOSwJH1ZKI55/s-l300.jpg,Seller refurbished,Very good condition. May have only lite/almost not visible signs of usage,X9U02UT#ABA,190780203514,Ultrabook,,HP,4GB,,16GB,Chromebook,Integrated/On-Board Graphics,,,Chrome OS,Black,11.6in.,,Intel Celeron N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,http://www.ebay.com/itm/Milicast-BG022-1-76-Resin-WWII-German-Horch-Kfz17-Radio-Truck/142235819107?epid=1055410773&hash=item211dea5c63%3Ag%3AlwkAAOxyVVJR%7EU8c,$20.99,Milicast BG022 1/76 Resin WWII German Horch Kfz17 Radio Truck ,https://i.ebayimg.com/images/g/lwkAAOxyVVJR~U8c/s-l300.jpg,New,,BG22,Does not apply,,,Milicast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,http://www.ebay.com/itm/Acer-TravelMate-4730-6405-Core2Duo-Windows-7-HDMI-Webcam-3Gb-Memory-250Gb-HD/382240039714?hash=item58ff482322%3Ag%3AI5UAAOSw-29ZXmvl,$130.00,Acer TravelMate 4730-6405 Core2Duo Windows 7 HDMI Webcam 3Gb Memory 250Gb HD ,https://i.ebayimg.com/images/g/I5UAAOSw-29ZXmvl/s-l300.jpg,Used,Operating Condition: Working, Windows 7.  Includes AC Power Adapter.  Appearance Condition: Good, consistent with normal use and care.  Minor scratches. See Photo.,4730-6405,,Notebook/Laptop,2.20GHz,Acer,3GB,TravelMate,250GB,,,,HDD (Hard Disk Drive),Windows 7,Black,14in.,HDMI, USB 2.0,Intel Core 2 Duo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Built-in Webcam,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,http://www.ebay.com/itm/Dell-Latitude-12-5-E6220-Intel-i5-2520M-2-50GHz-320GB-HDD-4GB-RAM-Wi-Fi-Win10/253187100366?epid=140654502&hash=item3af3208ece%3Ag%3ArDMAAOSwFJBZWpnm,$129.95,"Dell Latitude 12.5"" E6220 Intel i5-2520M 2.50GHz 320GB HDD 4GB RAM Wi-Fi Win10",https://i.ebayimg.com/images/g/rDMAAOSwFJBZWpnm/s-l300.jpg,Used,Windows 10 Installed & Activated! Battery and charger included! See description & pictures.,E6220,Does not apply,Notebook/Laptop,2.50GHz,Dell,4GB,E6220,320GB,Latitude,Integrated/On-Board Graphics,Professional,HDD (Hard Disk Drive),Windows 10,Gray,12.5in.,HDMI, USB 2.0,Intel Core i5 2nd Gen.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Built-in Speakers, Built-in WIFI Adapter,Unknown,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,http://www.ebay.com/itm/HP-Pavilion-G6-AMD-A6-4400M-APU-2-70GHz-500GB-HDD-8GB-RAM-Radeon-HD-7520G-Dolby/253194151989?hash=item3af38c2835%3Ag%3A-3UAAOSw1WJZJHJS,$129.95,HP Pavilion G6 AMD A6-4400M APU 2.70GHz 500GB HDD 8GB RAM Radeon HD 7520G Dolby,https://i.ebayimg.com/images/g/-3UAAOSw1WJZJHJS/s-l300.jpg,Used,Windows Home 10 Pre-installed and activated. HP power adapter and battery included! Optical drive door is loose and small gap on right side of case. See description & photos.,G6,Does not apply,Notebook/Laptop,2.70GHz,HP,8GB,G6,500GB,Pavilion,AMD Radeon HD 7520G,Home,HDD (Hard Disk Drive),Windows 10,Black,15.6in.,HDMI, USB 2.0,AMD A6 Dual-Core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dolby Advanced Audio, Built-in Webcam,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,http://www.ebay.com/itm/HP-ProBook-6475B-AMD-A4-4300M-2-5GHz-4GB-RAM-Boot-to-Bios-No-HDD-Windows-7-COA/263242433859?epid=140738278&hash=item3d4a78c543%3Ag%3AZkAAAOSwCi9Z0qIN,$129.95,HP ProBook 6475B AMD A4-4300M @ 2.5GHz 4GB RAM Boot to Bios No HDD Windows 7 COA,https://i.ebayimg.com/images/g/ZkAAAOSwCi9Z0qIN/s-l300.jpg,Used,NO Hard Drive or Caddy! Please see photo and description for more details.,6475B,Does not apply,Notebook/Laptop,2.50GHz,HP,4GB,6475B,,ProBook,Integrated/On-Board Graphics,Not Applicable,,Not Included,,14in.,USB 2.0,AMD A4 Dual-Core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,http://www.ebay.com/itm/HP-G70-17-Notebook-2-10GHz-Intel-Pentium-Dual-Core-4GB-RAM-120GB-HDD-Win10/112589532099?epid=118407747&hash=item1a36dbebc3%3Ag%3ARygAAOSwxmJZ1VBv,$137.99,"HP G70 17"" Notebook, 2.10GHz Intel Pentium Dual-Core, 4GB RAM, 120GB HDD, Win10",https://i.ebayimg.com/images/g/RygAAOSwxmJZ1VBv/s-l300.jpg,Used,This laptop has been cleaned, tested & inspected.  It is found to be in good working order and in overall good condition, please see images for exact condition, it does have some scuffs & dings but is in overall acceptable shape for a computer of this age.  This computer comes with a 120 GB HDD, a fresh activated installation of Windows 10, and an AC adapter. Battery is untested and comes as-is.,G70,689192562307,Notebook,2.10GHz,HP,4GB,G70,120GB,,,Professional,HDD (Hard Disk Drive),Windows 10,,"17""",,Intel Pentium Dual-Core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,http://www.ebay.com/itm/Dell-Inspiron-B120-14-1-Notebook-Windows-XP-Home-edition/231923377562?hash=item35ffb5e59a%3Ag%3AJ2oAAOSwj0NUiKdB,$139.99,"Dell Inspiron B120 14.1"" Notebook - Windows XP Home edition",https://i.ebayimg.com/images/g/J2oAAOSwj0NUiKdB/s-l300.jpg,Used,minor scratches on covers,,,,1.40GHz,,248mb,,34 gb,Inspiron,Integrated/On-Board Graphics,windows xp Home,,,,,,Intel Celeron M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,China,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,http://www.ebay.com/itm/Dell-Latitude-E6330-13-3-Laptop-2-90GHz-Core-i7-4gb-DDR3-DVD-ROM/382243230477?epid=129874229&hash=item58ff78d30d%3Ag%3AgjcAAOSwKE9Z1Rg5,$135.99,"Dell Latitude E6330 13.3"" Laptop | 2.90GHz Core i7 | 4gb DDR3 | DVD-ROM",https://i.ebayimg.com/images/g/gjcAAOSwKE9Z1Rg5/s-l300.jpg,Used,This unit has been tested to successfully power on and boot to the BIOS screen.,Latitude E6330,Does not apply,,,Dell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,http://www.ebay.com/itm/Samsung-NT910S3Q-M38S-i3-FHD-SSD-Battery-Laptop-Notebook-Computer-Netbook-ene/332135815219?hash=item4d54d65833%3Ag%3A3JEAAOSwCU1YriYv,$996.28,Samsung NT910S3Q-M38S i3 FHD SSD Battery Laptop Notebook Computer Netbook ene,https://i.ebayimg.com/images/g/3JEAAOSwCU1YriYv/s-l300.jpg,New,,Does Not Apply,7106794087524,,,Samsung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,http://www.ebay.com/itm/New-LENOVO-20H50048US-Lenovo-ThinkPad-E570-15-6-Notebook-Intel-Core-i5-7th/142530090511?epid=584695329&hash=item212f74960f%3Ag%3AwfgAAOSwwrtZ14gW,$682.02,"New LENOVO 20H50048US Lenovo ThinkPad E570 15.6"" Notebook Intel Core i5 (7th",https://i.ebayimg.com/images/g/wfgAAOSwwrtZ14gW/s-l300.png,New,,20H50048US,190793902534,,,Lenovo,,,500 GB,,,,,,,,,,,Yes,Yes,"1""",,"10.3""",,,Lenovo Group Limited,Gigabit Ethernet,,,Yes,,,,Intel,,HD Graphics 620,Shared,DDR4 SDRAM,,,DDR4 SDRAM,Yes,RoHS,,Yes,,,7 Hour,,Yes,,Fixed Focus,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,http://www.ebay.com/itm/Everex-StepNote-ST5340T-12-Display-Vista-AMD-Athlon-X2-64-Bit-1-7-Ghz-Webcam/253183998034?hash=item3af2f13852%3Ag%3AoUgAAOSwbiFZXm5u,$150.00,"Everex StepNote ST5340T 12"" Display Vista  AMD Athlon X2 64 Bit 1.7 Ghz Webcam",https://i.ebayimg.com/images/g/oUgAAOSwbiFZXm5u/s-l300.jpg,Used,Operating Condition: Working, Windows Vista.  Includes AC Power Adapter.  Appearance Condition: Good, consistent with normal use and care.  Minor scratches. See Photos.,ST5340T,,Notebook/Laptop,1.70GHz,Everex,1GB,StepNote,100GB,,,,HDD (Hard Disk Drive),Windows Vista,Black & Silver,12.1in.,USB 2.0,AMD Athlon 64 X2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Built-in Webcam,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,http://www.ebay.com/itm/FUJITSU-Lifebook-S762-I5-3320M-13-3/332402367454?hash=item4d64b99bde%3Ag%3A3t4AAOSwYlRZN-aO,$269.00,"FUJITSU Lifebook S762 I5 (3320M) / 13.3""",https://i.ebayimg.com/images/g/3t4AAOSwYlRZN-aO/s-l300.jpg,Used,"FUJITSU Lifebook S762 I5 (3320M) / 13.3"" TESTED 100%  FULLY FUNCTIONAL.",S762,,Notebook/Laptop,2.60 GHz,FUJITSU - SIEMENS,4 GB,S762,320 GB,Lifebook,Integrated/On-Board,Professional,,Windows 7,,,,Intel Core i5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
