,ItemLink,Price,Name,Image,Condition,Model,UPC,Brand,EAN,MPN,Type,Product Line,Operating System,Screen Size,Operating System Edition,Processor Speed,Processor Type,Graphics Processing Type,Memory,Storage Type,Color,Features,Hard Drive Capacity,Seller Notes,Memory (RAM),Primary Drive,Processor Configuration,Storage,Hardware Connectivity,Optical Drive,SSD Capacity,Accessories,Release Year,Resolution,RAM,Display Technology,Monitor Screen Size,Weight,Dimensions,Recovery Tool,AirPort Extreme wireless LAN (802.11a/b/g/n),Bluetooth,Product Family,Webcam / Mic,GPU/Video Card,Manufacturer warranty,Bundle Listing,Country/Region of Manufacture,OS notice,Solid State,Backlit Keyboard,Graphics,WiFi Wireless,Battery AC Adapter,Condition Note,Condition Description,Shell Condition,Hard Drive CD DVD,weight,OS,Performance,Item Condition,Storage capacity,Touch Screen Function,Serial Number,Country of Manufacture,Charger Included,ProcessorType&Speed,ItemIncluded1,Notes3,R2 Condition,Memory RAM,Manufacturer,Processor,Warranty - Parts,Warranty - Labor,Manufacturer Warranty,HDD Caddy,Battery,CPU Model,Storage Expansion,SSD,Screen Resolution,Marque,Numéro de pièce fabricant,REF,Modèle,Country Of Manufacture,Release Date_Display,Title,location,ID,Outlets,Processor Model,Unit of Measure,Product Type,Maximum Memory,Processor Supported,Brand Name,Graphics Memory Accessibility,DisplayPort,Connectivity,ScreenSize,Keyboard Type,WWAN,WiFi,CF-30 / CF 31 CADDY GENUINE,Contract,Compatible Brand,DVDRW,Items Included,COLOR,Touchscreen,SKU,sku,DELL LATITUDE,Hard Drive,Processor Manufacturer,Product Model,Solid State Drive,Manufacturer Part Number,ISBN,Number of Cells,Weight (Approximate),Product Series,Standard Memory,Solid State Drive Capacity,Graphics Controller Model,HDMI,Hard Drive Type,Bundled Items,Graphics Card,OperatingSystem,Binding,ProductGroup,HardwarePlatform,Charger,Size,Style,Capacity
2479,http://www.ebay.com/itm/Compaq-Presario-CQ50-LAPTOP-AS-IS-FOR-PARTS-OR-REPAIR-BOOTS-TO-BIOS/132323817053?hash=item1ecf1d365d%3Ag%3AQRcAAOSwWD1ZsylS,$39.00,Compaq Presario CQ50 LAPTOP AS IS FOR PARTS OR REPAIR BOOTS TO BIOS,https://i.ebayimg.com/images/g/QRcAAOSwWD1ZsylS/s-l500.jpg,For parts or not working,,,Compaq,,,Notebook/Laptop,Presario,,,,,,Integrated/On-Board Graphics,,HDD (Hard Disk Drive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480,http://www.ebay.com/itm/HP-G60-15-6-LAPTOP-AS-IS-FOR-PARTS-OR-REPAIR-BOOT-TO-BIOS-GOOD-SCREEN/132323819138?hash=item1ecf1d3e82%3Ag%3AJrcAAOSwWjpZtDmP,$49.00,"HP G60 15.6"" LAPTOP AS IS FOR PARTS OR REPAIR BOOT TO BIOS GOOD SCREEN",https://i.ebayimg.com/images/g/JrcAAOSwWjpZtDmP/s-l500.jpg,For parts or not working,,,Compaq,,,Notebook/Laptop,Presario,,,,,,Integrated/On-Board Graphics,,HDD (Hard Disk Drive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,http://www.ebay.com/itm/Averatec-3300-Series-Laptop-SAVE-50/132323955909?hash=item1ecf1f54c5%3Ag%3AjcMAAOSwNJ9ZtGQi,$24.95,Averatec 3300 Series Laptop (SAVE $50) ,https://i.ebayimg.com/images/g/jcMAAOSwNJ9ZtGQi/s-l500.jpg,Used,3200,,Averatec,,,Notebook/Laptop,,Windows XP,,Home,,"AMD Athlon XP, XP-M",,,,Silver,,,"Averatech Laptop 3300. Intel Centrio Pentium processor 715 Chip. 512 MB DDR, 80 GB HD, 12.1 High Resolution Screen. DVD +/- Burner 3-in-1 Media Reader. The laptop needs a battery and the original windows software is no longer loaded. The Laptop does startup. UNIX Ubuntu is installed, but not loading completely.",,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,http://www.ebay.com/itm/Microsoft-Surface-3-Type-Cover-3-Replacement-Keyboard-Keys-Letters-Red/132311129438?hash=item1ece5b9d5e%3Ag%3A31sAAOSwLzhZpZGi,$14.99,Microsoft Surface 3 Type Cover 3 Replacement Keyboard Keys Letters Red,https://i.ebayimg.com/images/g/31sAAOSwLzhZpZGi/s-l500.jpg,Used,Pro 4,,Microsoft,,,Convertible 2-in-1 Laptop/Tablet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,http://www.ebay.com/itm/Apple-MacBook-Core-2-Duo-P7450-2-13GHz-4GB-120GB-DVD-RW-DL-GeForce-9400M-13-3/132311327545?hash=item1ece5ea339%3Ag%3A8q8AAOSwuLRZv-jG,$152.99,"Apple MacBook Core 2 Duo P7450 2.13GHz 4GB 120GB DVD±RW DL GeForce 9400M 13.3""",https://i.ebayimg.com/images/g/8q8AAOSwuLRZv-jG/s-l500.jpg,Used,,Does not apply,Apple,,Does Not Apply,,,,"13.3""",,2.13GHz,,,4GB,,,,120GB,"Macbook is in very good working condition, may have minor cosmetic blemishes as would  be expected with a used device. The unit pictured in this listing is one of the actual units and is a good representation in regards to what you will receive.",,,,,,,,,,,,,,,,,,,MacBook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,http://www.ebay.com/itm/Acer-Chromebook-CB5-571-C09S-15-6-inch-Full-HD-Intel-Celeron/132311396782?hash=item1ece5fb1ae%3Ag%3AYnAAAOSwkRpZpdhe,$251.14,"Acer Chromebook  CB5-571-C09S (15.6-inch Full HD, Intel Celeron, ",https://i.ebayimg.com/images/g/YnAAAOSwkRpZpdhe/s-l500.png,New,CB5-571-C09S,,Acer,,Does Not Apply,Chromebook,Chromebook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,http://www.ebay.com/itm/HP-Compaq-6530b-Intel-Core-Duo-BIOS-Isue-No-HDD-No-Adapter/132312954129?hash=item1ece777511%3Ag%3AFlQAAOSwLaZZp6z%7E,$64.99,HP Compaq 6530b Intel Core Duo BIOS Isue No HDD No Adapter,https://i.ebayimg.com/images/g/FlQAAOSwLaZZp6z~/s-l500.jpg,For parts or not working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486,http://www.ebay.com/itm/HP-Compaq-6530b-Intel-Core-Duo-2-4-GHz-2048-MB-RAM-No-HDD-No-Adapter/132312954168?hash=item1ece777538%3Ag%3AjGIAAOSw30tZp60S,$64.99,HP Compaq 6530b Intel Core Duo 2.4 GHz 2048 MB RAM No HDD No Adapter,https://i.ebayimg.com/images/g/jGIAAOSw30tZp60S/s-l500.jpg,For parts or not working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487,http://www.ebay.com/itm/HP-Compaq-6530b-Intel-Core-Duo-2-4-GHz-2048-MB-RAM-No-HDD-No-Adapter/132312954386?hash=item1ece777612%3Ag%3AkoUAAOSwRwhZp60X,$64.99,HP Compaq 6530b Intel Core Duo 2.4 GHz 2048 MB RAM No HDD No Adapter,https://i.ebayimg.com/images/g/koUAAOSwRwhZp60X/s-l500.jpg,For parts or not working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488,http://www.ebay.com/itm/HP-Compaq-6530b-Intel-Core-Duo-BIOS-Isue-No-HDD-No-Adapter/132312954488?hash=item1ece777678%3Ag%3AU-wAAOSwtJNZp60a,$64.99,HP Compaq 6530b Intel Core Duo BIOS Isue No HDD No Adapter,https://i.ebayimg.com/images/g/U-wAAOSwtJNZp60a/s-l500.jpg,For parts or not working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489,http://www.ebay.com/itm/Dell-Latitude-D620-Intel-Core-Duo-Processor-1-GHz-1-GB-RAM-no-HDD-or-Adapter/132312954652?hash=item1ece77771c%3Ag%3AqcQAAOSwPyBZp60p,$49.99,Dell Latitude D620 Intel Core Duo Processor 1 GHz 1 GB RAM no HDD or Adapter,https://i.ebayimg.com/images/g/qcQAAOSwPyBZp60p/s-l500.jpg,For parts or not working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,http://www.ebay.com/itm/Dell-Latitude-D620-Intel-Core-Duo-Processor-1-GHz-1-GB-RAM-no-HDD-or-Adapter/132312954711?hash=item1ece777757%3Ag%3AiM0AAOSwKBVZp601,$49.99,Dell Latitude D620 Intel Core Duo Processor 1 GHz 1 GB RAM no HDD or Adapter,https://i.ebayimg.com/images/g/iM0AAOSwKBVZp601/s-l500.jpg,For parts or not working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491,http://www.ebay.com/itm/Dell-Latitude-D620-Intel-Core-Duo-Processor-1-66-GHz-1-GB-RAM-no-HDD-or-Adapter/132312954777?hash=item1ece777799%3Ag%3A3mMAAOSwE9lZp60%7E,$49.99,Dell Latitude D620 Intel Core Duo Processor 1.66 GHz 1 GB RAM no HDD or Adapter,https://i.ebayimg.com/images/g/3mMAAOSwE9lZp60~/s-l500.jpg,For parts or not working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492,http://www.ebay.com/itm/Dell-Latitude-D620-Intel-Core-Duo-Processor-No-Image-no-HDD-or-Adapter/132312954854?hash=item1ece7777e6%3Ag%3AkIwAAOSwmx9Zp61J,$49.99,Dell Latitude D620 Intel Core Duo Processor No Image no HDD or Adapter,https://i.ebayimg.com/images/g/kIwAAOSwmx9Zp61J/s-l500.jpg,For parts or not working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493,http://www.ebay.com/itm/HP-2000-15-6in-with-Pro-Apps-500GB-AMD-E-Series-1-7GHz-4GB/132313323458?epid=182705338&hash=item1ece7d17c2%3Ag%3AuHwAAOSw%7E4NZqBhl,$165.00,"HP 2000 15.6in. with Pro Apps (500GB, AMD E-Series, 1.7GHz, 4GB)",https://i.ebayimg.com/images/g/uHwAAOSw~4NZqBhl/s-l500.jpg,Used,,0887111990747,HP,,D1E81UA#ABA,Notebook/Laptop,,Windows 8,15.6in.,Ultimate,,AMD E-Series,Dedicated Graphics,4GB,,Black,,500GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494,http://www.ebay.com/itm/Apple-MacBook-Pro-15-Retina-OSX-2017-Core-i7-One-Year-Warranty-512GB-SSD/132313440031?hash=item1ece7edf1f%3Ag%3AvsgAAOSwkGVZsE9N,"$1,199.00","Apple MacBook Pro 15"" Retina OSX-2017 / Core i7 / One Year Warranty / 512GB SSD",https://i.ebayimg.com/images/g/vsgAAOSwkGVZsE9N/s-l500.jpg,Manufacturer refurbished,,Does not apply,Apple,,ME664LL/A,,,"macOS 10.12, Sierra","15""",,2.40GHz,Intel Core i7 2nd Gen.,,8GB,SSD (Solid State Drive),,,512GB,ONE YEAR WARRANTY INCLUDED! This is a custom ordered high end 15 inch MacBook Pro Retina with upgraded 512GB of storage (solid state drive) and 8GB of memory! Comes tested by Apple Mac Technicians and backed by a 1-year warranty! This is the ULTIMATE Retina MacBook Pro bundle! Custom configured and built to order - much faster and more powerful than a standard Retina!,,,,,,,,,2013 - 2014,,,,,,,,,,MacBook Pro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495,http://www.ebay.com/itm/Dell-Inspiron-10-1in-250GB-Intel-Atom-1-6GHz-1GB-Netbook-Black/132314741918?epid=131630767&hash=item1ece92bc9e%3Ag%3AvsEAAOSw%7E4NZqXlg,$200.00,"Dell Inspiron 10.1in. (250GB, Intel Atom, 1.6GHz, 1GB) Netbook - Black -...",https://i.ebayimg.com/images/g/vsEAAOSw~4NZqXlg/s-l500.jpg,Used,,0884116032953,Dell,,IM1012-799OBK,Netbook,,Windows 8,10.1in.,,,,Integrated/On-Board Graphics,1GB,,Black,,250GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496,http://www.ebay.com/itm/HP-ProBook-6470b-14-LED-Notebook-Core-i5-i5-3320M-2-6GHz-Tungsten/132314787918?epid=129860515&hash=item1ece93704e%3Am%3Amw8e1qlbaOtYwTVss4FYimw,$289.00,"HP ProBook 6470b  14"" LED Notebook - Core i5 i5-3320M 2.6GHz - Tungsten -...","https://i.ebayimg.com/00/$(KGrHqJ,!o4FHwB39urRBSCQiwlKO!~~_35.JPG?set_id=89040003C1",Used,probook 6470b,0886112969912,HP,,B5W82AW,Notebook/Laptop,ProBook,Windows XP,14in.,Professional,,Intel Core i5 3rd Gen.,,4GB,,,,500GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497,http://www.ebay.com/itm/Dell-Latitude-3330-Core-i3-Laptop-Parts-or-Repair/132315458430?hash=item1ece9dab7e%3Ag%3A43sAAOSwXvNZqkfn,$34.00,Dell Latitude 3330 Core i3 Laptop Parts or Repair,https://i.ebayimg.com/images/g/43sAAOSwXvNZqkfn/s-l500.jpg,For parts or not working,,,Dell,,Does Not Apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498,http://www.ebay.com/itm/Dell-Latitude-E6420-14-Laptop-i7-2-4GHz-8GB-RAM-500GB-HDD-NVS4200-512MB-Win7Pro/132319483207?hash=item1ecedb1547%3Ag%3As18AAOSwaA5WjClN,$230.00,"Dell Latitude E6420 14"" Laptop i7 2.4GHz 8GB RAM 500GB HDD NVS4200 512MB Win7Pro",https://i.ebayimg.com/images/g/s18AAOSwaA5WjClN/s-l500.jpg,Seller refurbished,E6420,Does not apply,Dell,,Does Not Apply,Notebook,Latitude,Windows 7,"14""",Professional,2.4GHz,Intel Core i7,Hybrid Graphics,8GB,HDD (Hard Disk Drive),,,500GB,"100% tested and cleaned. Might have some scratches, blemishes, and/or minor dents on cover from normal use. The battery is used, but a holds charge.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499,http://www.ebay.com/itm/HP-Compaq-Presario-C770-15-4in-160GB-1-86GHz-2GB-Linux-Mint-18-1/132321907768?hash=item1ecf001438%3Ag%3ARkgAAOSwrtVZscfU,$125.00,"HP Compaq Presario C770 15.4in. (160GB, 1.86GHz, 2GB) Linux Mint 18.1",https://i.ebayimg.com/images/g/RkgAAOSwrtVZscfU/s-l500.jpg,Used,C700,,HP,,FE932UA#ABA,Notebook/Laptop,Presario,Linux,15.4in.,Mint 18.1,1.86GHz,Intel Pentium Dual-Core,Integrated/On-Board Graphics,2GB,HDD (Hard Disk Drive),Black,,160GB,Tested and working.,,,,,USB 2.0,,Not Applicable,,2008,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,http://www.ebay.com/itm/Gateway-M280E-Touchscreen-PM-1-87GHz-2GB-40gGB-Combo-Win-XP-Tablet-PC-Edition/132322826900?hash=item1ecf0e1a94%3Ag%3AoQwAAOSwMvtZXRvY,$63.99,Gateway M280E Touchscreen PM 1.87GHz 2GB 40gGB Combo Win XP Tablet PC Edition ,https://i.ebayimg.com/images/g/oQwAAOSwMvtZXRvY/s-l500.jpg,Used,M280E (297144-0),Does not apply,Gateway,,Does Not Apply,Convertible 2-in-1 Laptop/Tablet,Intel Pentium M,Windows XP,14in.,Tablet PC Edition Windows XP,1.73GHz,Intel Pentium M,,512MB,,Silver/Black,,40GB,Used. Has some scratches. Works,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,http://www.ebay.com/itm/Dell-XPS-L321X-Ultrabook-Core-i7-2637U-1-7GHz-4GB-RAM-256GB-SSD-Win-7-Pro-webcam/132323525470?hash=item1ecf18c35e%3Ag%3AgWkAAOSw241YhitA,$395.00,Dell XPS L321X Ultrabook Core i7-2637U 1.7GHz 4GB RAM 256GB SSD Win 7 Pro webcam,https://i.ebayimg.com/images/g/gWkAAOSw241YhitA/s-l500.jpg,Seller refurbished,L321X,Does not apply,Dell,,Does Not Apply,Notebook,XPS,Windows 7,13.3in.,Professional,1.7GHz,Intel Core i7,Integrated/On-Board Graphics,4GB,SSD (Solid State Drive),,"Backlit Keyboard, Built-in Webcam",,"100% tested and cleaned. Might have some scratches, blemishes, and/or minor dents on cover from normal use. The battery is used, but a holds charge.",,,,,,,256GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,http://www.ebay.com/itm/2017-Razer-Blade-RZ09-0195-14-1080P-i7-7700HQ-16GB-DDR4-SSD-1TB-GTX1060-6GB/132323584903?hash=item1ecf19ab87%3Ag%3AgxQAAOSw%7EqNZfOBX,"$2,471.49","2017 Razer Blade RZ09-0195 14"" 1080P i7-7700HQ 16GB DDR4 SSD 1TB GTX1060 6GB",https://i.ebayimg.com/images/g/gxQAAOSw~qNZfOBX/s-l500.png,New,,,Razer,,RZ09-01953E73-R3U1,,Blade,Windows 10,14in.,,2.8GHz / 3.8GHz (Base/Turbo),Intel Core i7-7700HQ Quad-Core Hyper-Threading,NVIDIA® GeForce® GTX 1060 (6GB GDDR5 VRAM),"16GB dual-channel onboard memory (DDR4, 2400MHz)",SSD (PCIe M.2),Black,"Built-in stereo speakers, Array microphone, Dolby® Digital Plus Home Theater Edition, 7.1 Codec support (via HDMI), Kensington™ Security Slot, Anti-ghosting keyboard with Chroma backlighting, Built-in webcam (2.0MP)",,,,,,,"Thunderbolt™ 3 (USB-C™), USB 3.0 port x3 (SuperSpeed), HDMI audio and video (4K at 60Hz) output, 3.5mm headphone/microphone combo port",,1 TB,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503,http://www.ebay.com/itm/Vintage-Toshiba-Satellite-Laptop-A55-S1063-for-parts-or-repair-as-is/132323620285?hash=item1ecf1a35bd%3Ag%3AKuEAAOSwU8hY6kPn,$9.99, Vintage Toshiba Satellite Laptop A55-S1063 for parts or repair as is ,https://i.ebayimg.com/images/g/KuEAAOSwU8hY6kPn/s-l500.jpg,For parts or not working,,,Toshiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504,http://www.ebay.com/itm/Compaq-Presario-CQ50-LAPTOP-AS-IS-FOR-PARTS-OR-REPAIR-BOOTS-TO-BIOS/132323817053?hash=item1ecf1d365d%3Ag%3AQRcAAOSwWD1ZsylS,$39.00,Compaq Presario CQ50 LAPTOP AS IS FOR PARTS OR REPAIR BOOTS TO BIOS,https://i.ebayimg.com/images/g/QRcAAOSwWD1ZsylS/s-l500.jpg,For parts or not working,,,Compaq,,,Notebook/Laptop,Presario,,,,,,Integrated/On-Board Graphics,,HDD (Hard Disk Drive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505,http://www.ebay.com/itm/HP-G60-15-6-LAPTOP-AS-IS-FOR-PARTS-OR-REPAIR-BOOT-TO-BIOS-GOOD-SCREEN/132323819138?hash=item1ecf1d3e82%3Ag%3AJrcAAOSwWjpZtDmP,$49.00,"HP G60 15.6"" LAPTOP AS IS FOR PARTS OR REPAIR BOOT TO BIOS GOOD SCREEN",https://i.ebayimg.com/images/g/JrcAAOSwWjpZtDmP/s-l500.jpg,For parts or not working,,,Compaq,,,Notebook/Laptop,Presario,,,,,,Integrated/On-Board Graphics,,HDD (Hard Disk Drive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506,http://www.ebay.com/itm/MacBook-Pro-17-A1151/132323895838?hash=item1ecf1e6a1e%3Ag%3ABCYAAOSwaEhZNwUX,$90.00,"MacBook Pro 17"" A1151",https://i.ebayimg.com/images/g/BCYAAOSwaEhZNwUX/s-l500.jpg,For parts or not working,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507,http://www.ebay.com/itm/Averatec-3300-Series-Laptop-SAVE-50/132323955909?hash=item1ecf1f54c5%3Ag%3AjcMAAOSwNJ9ZtGQi,$24.95,Averatec 3300 Series Laptop (SAVE $50) ,https://i.ebayimg.com/images/g/jcMAAOSwNJ9ZtGQi/s-l500.jpg,Used,3200,,Averatec,,,Notebook/Laptop,,Windows XP,,Home,,"AMD Athlon XP, XP-M",,,,Silver,,,"Averatech Laptop 3300. Intel Centrio Pentium processor 715 Chip. 512 MB DDR, 80 GB HD, 12.1 High Resolution Screen. DVD +/- Burner 3-in-1 Media Reader. The laptop needs a battery and the original windows software is no longer loaded. The Laptop does startup. UNIX Ubuntu is installed, but not loading completely.",,,,,,,,,,,,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,http://www.ebay.com/itm/Toshiba-Satellite-L645D-14-500GB-AMD-IIP540-2-40GHz-4GB-Win7-Win10-OFFICE2016/132323987091?hash=item1ecf1fce93%3Ag%3ArHMAAOSwmoxZs7Y6,$129.00,"Toshiba Satellite L645D 14""(500GB,AMD IIP540,2.40GHz,4GB)Win7 & Win10 OFFICE2016",https://i.ebayimg.com/images/g/rHMAAOSwmoxZs7Y6/s-l500.jpg,Used,L645D-S4056,0883974583072,Toshiba,,PSK0QU-01000C,Notebook/Laptop,Satellite,Windows 7,14in.,Home Premium,2.20GHz,AMD II P540,Integrated/On-Board Graphics,3GB,HDD (Hard Disk Drive),Black,Built-in Webcam,320GB,"“USED AND NORMAL WEAR AND SCRATCHES from everyday use.15.6"" HD LED Screen bright and clear.PLEASE PREVIEW ALL THE PICTURES.ALSO LISTED LOCALLY,IF SOLD WILL PULL FROM E-BAY LISTING.”",,,,,"HDMI, USB 2.0",,Not Applicable,,2011,,,,,,,,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
